Vente,VenteYear,marque,annee,modele,Price
Fall Carlisle,2013,mercedes benz,1975,280c,4400
Fall Carlisle,2013,alfa romeo,1978,spider veloce 2000,3630
Fall Carlisle,2013,porsche,1976,912e,20000
Fall Carlisle,2013,ferrari,1980,308 gtsi,25300
Fall Carlisle,2013,mercedes benz,1966,230sl,23000
Fall Carlisle,2013,bmw,1986,635 csi,5225
Fall Carlisle,2013,mercedes benz,1996,sl320,9075
Fall Carlisle,2013,mercedes benz,1960,190sl roadster,79200
