Vente,VenteYear,marque,annee,modele,Price
Barber Motorcycle Auction,2011,bmw,1978,r100s,4256
Barber Motorcycle Auction,2011,bmw,1985,k100 rt,1568
Barber Motorcycle Auction,2011,bmw,1984,r80st,4592
