Vente,VenteYear,marque,annee,modele,Price
St. John's,2012,alfa romeo,1963,2600 spider,39600
St. John's,2012,mercedes benz,1970,280se cabriolet,74250
St. John's,2012,porsche,1964,356c 1600 coupe by karmann,60500
