Vente,VenteYear,marque,annee,modele,Price
Villa Erba,2019,ferrari,,275 gtb front end,3840
Villa Erba,2019,maserati,,lighted sign with original wooden crate,4440
Villa Erba,2019,ferrari,,dino 246 owner s manuals and folio,6240
Villa Erba,2019,ferrari,,275 tool kit,18600
Villa Erba,2019,ferrari,,250 swb tool kit,14400
Villa Erba,2019,ferrari,,365 gtb/4 daytona tool kit,3600
Villa Erba,2019,ferrari,,365 gtb/4 gtc/4 tool kit,3360
Villa Erba,2019,alfa romeo,2018,mole costruzione artigianale 001,166750
Villa Erba,2019,alfa romeo,,giulietta sz blueprint,7200
Villa Erba,2019,alfa romeo,,giulia tubolare zagato blueprint,7800
Villa Erba,2019,alfa romeo,,giulia tubolare zagato (tz 2) blueprint,9000
Villa Erba,2019,aston martin,2019,vanquish zagato shooting brake,511250
Villa Erba,2019,aston martin,1987,v8 vantage zagato,331250
Villa Erba,2019,ferrari,1990,348 tb zagato elaborazione,218500
Villa Erba,2019,ferrari,,348 tb zagato elaborazione memorabilia,5400
Villa Erba,2019,ferrari,,330 gtc zagato memorabilia,960
Villa Erba,2019,maserati,1961,3500 gt spyder by vignale,663125
Villa Erba,2019,alfa romeo,1937,6c 2300 b pescara berlina by touring,263750
Villa Erba,2019,aston martin,1965,short chassis volante,1805000
Villa Erba,2019,alfa romeo,1948,6c 2500 super sport coupe by touring,610000
Villa Erba,2019,porsche,1957,550a spyder by wendler,3380000
Villa Erba,2019,porsche,1957,356 a 1600 speedster by reutter,342500
Villa Erba,2019,alfa romeo,1965,giulia sprint gta by bertone,178250
Villa Erba,2019,ferrari,1954,500 mondial spider by pinin farina,3717500
Villa Erba,2019,porsche,1973,911 carrera rs 2.7 touring,477500
Villa Erba,2019,ferrari,1962,250 gte 2+2 series ii by pininfarina,342500
Villa Erba,2019,ferrari,2016,f12tdf,792500
Villa Erba,2019,ferrari,1966,330 gtc by pininfarina,556250
Villa Erba,2019,porsche,2010,911 sport classic,320000
Villa Erba,2019,ferrari,1959,250 gt coupe by pinin farina,444875
Villa Erba,2019,maserati,1959,3500 gt by touring,188600
