Vente,VenteYear,marque,annee,modele,Price
Monterey,2011,porsche,1961,356b super 90 coupe,39600
Monterey,2011,maserati,1975,bora coupe,60500
Monterey,2011,ferrari,1974,365 gt4 berlinetta boxer,130000
Monterey,2011,ferrari,1984,512 bbi berlinetta boxer,143000
Monterey,2011,aston martin,1958,db mark iii drophead coupe,247500
Monterey,2011,bmw,1973,"3.0 csl ""batmobile""",159500
Monterey,2011,porsche,2004,carrera gt,368500
Monterey,2011,porsche,1970,911s steve mcqueen le mans movie car,1375000
Monterey,2011,ferrari,1967,275 gtb/4 berlinetta,1485000
Monterey,2011,porsche,1967,911s soft window targa,165000
Monterey,2011,porsche,1957,356a 1600s speedster,220000
Monterey,2011,bmw,1957,isetta 300 cabriolet,33000
Monterey,2011,ferrari,1959,250 gt coupe by pinin farina,203500
Monterey,2011,maserati,1960,3500 gt coupe by touring of milan,101750
Monterey,2011,mercedes benz,1971,280se 3.5 cabriolet,154000
Monterey,2011,mercedes benz,1962,300sl roadster,687500
Monterey,2011,ferrari,1966,330 gtc,313500
Monterey,2011,mercedes benz,1957,300sl coupe,836000
Monterey,2011,ferrari,1972,365 gtc/4,170500
Monterey,2011,ferrari,1963,250 gt lusso berlinetta,907500
Monterey,2011,aston martin,1966,db6 vantage coupe,297000
Monterey,2011,ferrari,1955,750 monza spyder by scaglietti,2530000
Monterey,2011,mercedes benz,1939,540 k spezial roadster by sindelfingen,4620000
Monterey,2011,mercedes benz,1936,540 k spezial coupe by sindelfingen,3080000
Monterey,2011,ferrari,1952,340 mexico berlinetta by vignale,3685000
Monterey,2011,bmw,1958,507 roadster,1072500
Monterey,2011,porsche,1963,356b super 90 cabriolet,126500
Monterey,2011,alfa romeo,1932,6c 1750 gs 5th series by zagato,935000
Monterey,2011,mercedes benz,1937,540 k spezial roadster by sindelfingen,9680000
Monterey,2011,ferrari,1973,365 gtb/4 daytona coupe,357500
Monterey,2011,ferrari,1960,250 gt swb berlinetta competizione,5280000
Monterey,2011,mercedes benz,1955,300sl coupe,803000
Monterey,2011,ferrari,1955,250 gt europa low roof alloy berlinetta by carrozzeria boano,660000
Monterey,2011,mercedes benz,1935,500 k roadster by sindelfingen,3767500
Monterey,2011,ferrari,1953,375 america coupe by carrozzeria vignale,1980000
Monterey,2011,mercedes benz,1936,540 k sport cabriolet a by sindelfingen,2970000
Monterey,2011,mercedes benz,1934,290 cabriolet d,275000
Monterey,2011,mercedes,1924,28/95 sport phaeton by sindelfingen,1017500
Monterey,2011,ferrari,1962,400 superamerica coupe by pinin farina,2090000
Monterey,2011,ferrari,1974,dino 246 gts,187000
Monterey,2011,mercedes benz,2006,slr mclaren coupe,242000
Monterey,2011,mercedes benz,1966,230sl roadster,82500
