Vente,VenteYear,marque,annee,modele,Price
Arizona,2017,bmw,1986,alpina b6 2.7,52250
Arizona,2017,mercedes benz,1959,190 sl,99000
Arizona,2017,porsche,1965,356 c 1600 c cabriolet by reutter,145750
Arizona,2017,ferrari,1988,328 gts,88000
Arizona,2017,ferrari,1986,testarossa  flying mirror,151250
Arizona,2017,ferrari,1966,330 gt 2+2 series ii by pininfarina,253000
Arizona,2017,porsche,2016,911 carrera gts rennsport reunion edition,225500
Arizona,2017,aston martin,2003,db ar1 zagato,379500
Arizona,2017,mercedes benz,1953,220 sedan,82500
Arizona,2017,porsche,1955,356 a 1600 speedster by reutter,280500
Arizona,2017,porsche,2011,911 gt3 rs,225500
Arizona,2017,ferrari,1998,f355 f1 spider,88000
Arizona,2017,maserati,1975,bora 4.9,159500
Arizona,2017,porsche,2005,carrera gt,742500
Arizona,2017,porsche,1993,911 carrera rs america,154000
Arizona,2017,ferrari,1983,512 bbi,210000
Arizona,2017,porsche,1958,356 a 1600 s cabriolet by reutter,198000
Arizona,2017,maserati,1972,ghibli ss 4.9 by ghia,286000
Arizona,2017,aston martin,1965,db5,1045000
Arizona,2017,alfa romeo,1962,giulietta sz ii  coda tronca  by zagato,379500
Arizona,2017,ferrari,2003,enzo,2695000
Arizona,2017,ferrari,1959,monza 1959,35650
Arizona,2017,mercedes benz,1938,200 v sport roadster,176000
Arizona,2017,mercedes benz,1955,300 s coupe,302500
Arizona,2017,mercedes benz,1931,370 s mannheim sport cabriolet,330000
Arizona,2017,porsche,1989,911 turbo  flat nose  cabriolet,239250
Arizona,2017,mercedes benz,1990,190 e 2.5 16 evolution ii,220000
Arizona,2017,porsche,1997,911 turbo s,418000
Arizona,2017,ferrari,1988,testarossa,137500
Arizona,2017,ferrari,1967,330 gts by pininfarina,2475000
Arizona,2017,ferrari,2001,456m gt,148500
Arizona,2017,ferrari,1979,308 gtb,93500
Arizona,2017,porsche,1987,959  komfort,935000
Arizona,2017,ferrari,1995,f50,3135000
Arizona,2017,porsche,1957,356 a 1600 speedster by reutter,330000
Arizona,2017,ferrari,1961,400 superamerica swb coupe aerodinamico by pininfarina,3080000
Arizona,2017,aston martin,1979,v8 vantage  oscar india,308000
Arizona,2017,mercedes benz,1969,280 sl  pagoda,57750
Arizona,2017,ferrari,1982,512 bbi,214500
Arizona,2017,mercedes benz,1968,600 four door pullman,148500
Arizona,2017,aston martin,1989,v8 vantage volante,308000
Arizona,2017,ferrari,1974,365 gt4 bb,346500
Arizona,2017,mercedes benz,2009,slr mclaren 722 s roadster,675000
Arizona,2017,mercedes benz,2007,slr mclaren 722 edition,418000
Arizona,2017,ferrari,1966,275 gtb/6c by scaglietti,2117500
Arizona,2017,ferrari,2002,575m maranello,187000
Arizona,2017,mercedes benz,1939,540 k special roadster by sindelfingen,6600000
Arizona,2017,maserati,1967,mexico prototipo by frua,346500
Arizona,2017,ferrari,1969,365 gts by pininfarina,3602500
Arizona,2017,mercedes benz,1964,230 sl  pagoda,62700
