Vente,VenteYear,marque,annee,modele,Price
Fort Lauderdale,2015,mercedes benz,1994,e320,13750
Fort Lauderdale,2015,mercedes benz,1988,240gd 4x4,16500
Fort Lauderdale,2015,mercedes benz,1980,450sl,33000
Fort Lauderdale,2015,porsche,1970,914/4,13200
Fort Lauderdale,2015,porsche,1957,356,19800
Fort Lauderdale,2015,porsche,1976,930 turbo carrera,165000
Fort Lauderdale,2015,mercedes benz,1987,560sl,36300
Fort Lauderdale,2015,ferrari,1993,512 tr,145750
Fort Lauderdale,2015,aston martin,1978,v 8 volante,151250
Fort Lauderdale,2015,ferrari,1998,550 straman,110000
Fort Lauderdale,2015,ferrari,1999,355 f1,63800
Fort Lauderdale,2015,mercedes benz,1988,300ce amg,10725
Fort Lauderdale,2015,porsche,1999,911 carrera,37400
Fort Lauderdale,2015,porsche,1989,930 turbo,85250
Fort Lauderdale,2015,porsche,1988,911 carrera,40700
Fort Lauderdale,2015,mercedes benz,1992,500sl,7700
Fort Lauderdale,2015,mercedes benz,1987,560sl,11440
Fort Lauderdale,2015,ferrari,1980,308 gtbi,84700
Fort Lauderdale,2015,porsche,1998,carrera s,78100
Fort Lauderdale,2015,mercedes benz,2003,sl500,24750
Fort Lauderdale,2015,mercedes benz,1974,450sl,44000
Fort Lauderdale,2015,mercedes benz,2003,s55 amg,29700
Fort Lauderdale,2015,mercedes benz,1989,560sl,17600
Fort Lauderdale,2015,mercedes benz,1980,450sl,20625
Fort Lauderdale,2015,aston martin,2003,db7,41250
Fort Lauderdale,2015,mercedes benz,2004,sl500,23650
Fort Lauderdale,2015,bmw,1961,isetta 300,23650
Fort Lauderdale,2015,alfa romeo,1957,giulietta,20350
Fort Lauderdale,2015,bmw,1959,isetta 600,24200
