Vente,VenteYear,marque,annee,modele,Price
Vintage Motor Cars At Meadow Brook Hall,2007,bmw,1973,2002 tii,25300
Vintage Motor Cars At Meadow Brook Hall,2007,mercedes benz,1953,300 convertible sedan,71500
Vintage Motor Cars At Meadow Brook Hall,2007,porsche,1964,356 c coupe,30250
