Vente,VenteYear,marque,annee,modele,Price
Vintage Motor Cars of Meadow Brook,2010,mercedes benz,1973,450 sl roadster,12100
Vintage Motor Cars of Meadow Brook,2010,mercedes benz,1967,230 sl roadster,22000
Vintage Motor Cars of Meadow Brook,2010,maserati,1975,bora,48400
