Vente,VenteYear,marque,annee,modele,Price
Arizona,2014,bmw,1957,isetta 300,30250
Arizona,2014,maserati,1978,merak ss,44000
Arizona,2014,porsche,1989,911 carrera speedster,126500
Arizona,2014,porsche,1959,356 a 1600 convertible d by drauz,176000
Arizona,2014,bmw,1959,600,63250
Arizona,2014,aston martin,1965,db5,550000
Arizona,2014,mercedes benz,1970,280 sl  pagoda,165000
Arizona,2014,ferrari,1972,dino 246 gts,352000
Arizona,2014,mercedes benz,1958,300 sl roadster,1045000
Arizona,2014,porsche,1963,356 b 1600 super coupe by karmann,129250
Arizona,2014,porsche,1970,911 e targa,176000
Arizona,2014,alfa romeo,1949,6c 2500 super sport coupe by touring,324500
Arizona,2014,porsche,1961,356 b 1600 super cabriolet by reutter,140250
Arizona,2014,alfa romeo,1962,2000 spider by touring,121000
Arizona,2014,bmw,1939,327/28 coupe,176000
Arizona,2014,porsche,1961,718 rs 61 spyder,2750000
Arizona,2014,bmw,1957,isetta 300,38500
Arizona,2014,maserati,1967,ghibli  ss specification  coupe,170500
Arizona,2014,porsche,1970,911 e coupe,71500
Arizona,2014,ferrari,1990,f40 by scaglietti,935000
Arizona,2014,mercedes benz,1956,300 sl gullwing,1292500
Arizona,2014,mercedes benz,1961,190 sl roadster,264000
Arizona,2014,ferrari,1966,330 gt 2+2 series ii by pininfarina,308000
Arizona,2014,ferrari,1963,250 gt/l  lusso  by scaglietti,2447500
Arizona,2014,aston martin,1970,db6 mk 2 vantage,506000
Arizona,2014,mercedes benz,1971,280 se 3.5 cabriolet,297000
Arizona,2014,porsche,1988,959  komfort,759000
Arizona,2014,ferrari,1966,275 gtb by scaglietti,1815000
Arizona,2014,ferrari,1995,f50,1650000
Arizona,2014,porsche,1973,911 e targa,140250
Arizona,2014,ferrari,1973,365 gtb/4 daytona berlinetta by scaglietti,555500
Arizona,2014,mercedes benz,1952,"220 a cabriolet ""earthly paradise""",187000
Arizona,2014,ferrari,1966,275 gts by pininfarina,1485000
Arizona,2014,ferrari,1958,250 gt lwb california spider by scaglietti,8800000
Arizona,2014,porsche,1960,356b 1600 roadster by drauz,198000
Arizona,2014,mercedes benz,1955,300 b  adenauer  cabriolet d,151250
Arizona,2014,alfa romeo,1957,giulietta spider,68750
Arizona,2014,ferrari,1986,328 gts,132000
