Vente,VenteYear,marque,annee,modele,Price
Vintage Motor Cars at Meadow Brook Hall,2004,ferrari,,250 gt california spyder by harold cleworth,230
Vintage Motor Cars at Meadow Brook Hall,2004,ferrari,1981,308 gtsi,23100
Vintage Motor Cars at Meadow Brook Hall,2004,aston martin,1998,db7 dunhill edt.,55000
Vintage Motor Cars at Meadow Brook Hall,2004,mercedes benz,1959,220s cabriolet,38500
