Vente,VenteYear,marque,annee,modele,Price
Fall Carlisle Auction,2011,alfa romeo,1985,spider 2.0,3850
Fall Carlisle Auction,2011,maserati,1990,tc,3850
Fall Carlisle Auction,2011,mercedes benz,1971,250sl roadster,29975
Fall Carlisle Auction,2011,alfa romeo,1991,,11825
Fall Carlisle Auction,2011,bmw,2001,z8,90200
Fall Carlisle Auction,2011,mercedes benz,1987,560sl roadster,13750
Fall Carlisle Auction,2011,ferrari,1997,f355 spider,45000
Fall Carlisle Auction,2011,bmw,1989,750li,3410
