Vente,VenteYear,marque,annee,modele,Price
Fort Lauderdale,2018,maserati,1989,,4400
Fort Lauderdale,2018,aston martin,1998,db7 volante alfred dunhill edition,31900
Fort Lauderdale,2018,mercedes benz,1965,220 se coupe,19800
Fort Lauderdale,2018,porsche,2003,911 carrera cabriolet,20900
Fort Lauderdale,2018,mercedes benz,2004,sl 600,29700
Fort Lauderdale,2018,bmw,1990,hartge h26 cabriolet,25300
Fort Lauderdale,2018,ferrari,1995,f355 spider,56100
Fort Lauderdale,2018,mercedes benz,1991,250 gd,66000
Fort Lauderdale,2018,mercedes benz,1959,190 sl,72600
Fort Lauderdale,2018,ferrari,1990,348 ts,50050
Fort Lauderdale,2018,mercedes benz,1970,600 sedan,97900
Fort Lauderdale,2018,aston martin,2003,db7 vantage volante,35200
Fort Lauderdale,2018,porsche,1988,911 carrera cabriolet,34100
Fort Lauderdale,2018,porsche,1996,911 turbo,160000
Fort Lauderdale,2018,porsche,1987,911 turbo coupe,101750
Fort Lauderdale,2018,porsche,1989,911 turbo cabriolet,94600
Fort Lauderdale,2018,ferrari,2005,360 f1 spider,94000
Fort Lauderdale,2018,mercedes benz,1986,560 sec 6.0 amg  wide body,110000
Fort Lauderdale,2018,bmw,2001,z8,171600
Fort Lauderdale,2018,ferrari,2000,360 modena  sunroof,137500
Fort Lauderdale,2018,maserati,1970,ghibli 4.7 coupe by ghia,121000
Fort Lauderdale,2018,porsche,1973,911 t targa,115500
Fort Lauderdale,2018,ferrari,2000,360 challenge,40000
Fort Lauderdale,2018,ferrari,2008,430 scuderia,180000
Fort Lauderdale,2018,alfa romeo,2300,8c 2300 monza 1:8 model by pocher,2415
