Vente,VenteYear,marque,annee,modele,Price
Monterey,2015,porsche,1988,959  komfort,1210000
Monterey,2015,ferrari,2005,enzo,6050000
Monterey,2015,ferrari,1995,f50,1980000
Monterey,2015,porsche,1956,356 a 1600 speedster by reutter,330000
Monterey,2015,porsche,1995,911 carrera rs 3.8,550000
Monterey,2015,ferrari,1964,250 lm by scaglietti,17600000
Monterey,2015,mercedes benz,2005,slr mclaren,495000
Monterey,2015,ferrari,1994,f40 lm,3300000
Monterey,2015,maserati,2005,mc12,2090000
Monterey,2015,ferrari,1959,250 gt lwb california spider by scaglietti,8500000
Monterey,2015,ferrari,1972,365 gtb/4 daytona spider by scaglietti,2750000
Monterey,2015,ferrari,1967,275 gtb/4 by scaglietti,3300000
Monterey,2015,ferrari,1974,dino 246 gts,368500
Monterey,2015,ferrari,1985,288 gto,2420000
Monterey,2015,alfa romeo,1962,giulietta spider by pininfarina,55000
Monterey,2015,porsche,1975,911 carrera targa 2.7,110000
Monterey,2015,porsche,1971,911 t coupe,145750
Monterey,2015,ferrari,1995,f512 m,440000
Monterey,2015,alfa romeo,1973,montreal by bertone,110000
Monterey,2015,ferrari,1950,275s/340 america barchetta by scaglietti,7975000
Monterey,2015,mercedes benz,1969,280 sl  pagoda,148500
Monterey,2015,maserati,1972,ghibli ss 4.9 coupe by ghia,341000
Monterey,2015,aston martin,1958,db2/4 mk iii drophead coupe,1072500
Monterey,2015,ferrari,1959,250 gt cabriolet series ii prototype by pinin farina,1320000
Monterey,2015,ferrari,1978,512 bb,467500
Monterey,2015,aston martin,2013,centennial db9 spyder concept by zagato,693000
Monterey,2015,mercedes benz,1971,280 se 3.5 cabriolet,429000
Monterey,2015,maserati,1968,ghibli spyder prototype by ghia,990000
Monterey,2015,porsche,1976,911 turbo carrera u.s. prototype,341000
Monterey,2015,porsche,1967,911 s coupe by reutter,253000
Monterey,2015,aston martin,1940,speed model type c,1155000
Monterey,2015,ferrari,2001,550 barchetta,462000
Monterey,2015,ferrari,1969,365 gt 2+2 by pininfarina,363000
Monterey,2015,ferrari,1970,365 gtb/4 daytona berlinetta u.s. prototype by scaglietti,1045000
Monterey,2015,porsche,1974,911 carrera 2.7 mfi coupe,374000
Monterey,2015,ferrari,1968,330 gtc by pininfarina,715000
Monterey,2015,porsche,1986,911 turbo coupe,159500
Monterey,2015,porsche,1957,356 a 1600 speedster by reutter,440000
Monterey,2015,mercedes benz,1960,190 sl,192500
Monterey,2015,ferrari,1983,308 gts quattrovalvole,71500
Monterey,2015,mercedes benz,1960,190 sl,198000
Monterey,2015,ferrari,1966,275 gtb/6c alloy by scaglietti,3960000
Monterey,2015,ferrari,1989,testarossa,220000
Monterey,2015,mercedes benz,1971,280 se 3.5 cabriolet,330000
Monterey,2015,aston martin,1961,db4,797500
Monterey,2015,ferrari,1972,dino 246 gt,297000
Monterey,2015,mercedes benz,1960,300 sl roadster,1210000
Monterey,2015,ferrari,1963,250 gt/l berlinetta  lusso  by scaglietti,1815000
Monterey,2015,porsche,1965,911 coupe by reutter,187000
Monterey,2015,ferrari,1956,250 gt berlinetta competizione  tour de france  by scaglietti,13200000
Monterey,2015,ferrari,1973,365 gtb/4 daytona berlinetta by scaglietti,792000
Monterey,2015,aston martin,1966,db6,429000
Monterey,2015,ferrari,1959,250 gt coupe by pinin farina,693000
Monterey,2015,ferrari,1956,250 gt coupe  boano prototype  by pinin farina,1485000
Monterey,2015,porsche,1959,356 a 1600 cabriolet by reutter,209000
Monterey,2015,ferrari,2013,458 challenge evoluzione,242000
Monterey,2015,aston martin,1966,db6 mk i shooting brake by radford,682000
