Vente,VenteYear,marque,annee,modele,Price
Spring Carlisle Auction,2011,mercedes benz,1995,500 sl,6710
Spring Carlisle Auction,2011,mercedes benz,1997,320sl,7260
Spring Carlisle Auction,2011,mercedes benz,2002,500 sl,23650
Spring Carlisle Auction,2011,bmw,1987,m6,15675
Spring Carlisle Auction,2011,porsche,1981,928,7975
Spring Carlisle Auction,2011,maserati,1980,tc,3564
Spring Carlisle Auction,2011,alfa romeo,1991,spider veloce,14575
