Vente,VenteYear,marque,annee,modele,Price
Aalholm Automobile Collection,2012,ferrari,1963,250 gt/e,1456000
Aalholm Automobile Collection,2012,bmw,1982,728i saloon,8960
Aalholm Automobile Collection,2012,mercedes benz,1934,500k spezial roadster replica,2240000
Aalholm Automobile Collection,2012,mercedes benz,1967,600 saloon,168000
Aalholm Automobile Collection,2012,ferrari,1985,testarossa,392000
Aalholm Automobile Collection,2012,mercedes benz,1927,ssk replica,1456000
Aalholm Automobile Collection,2012,mercedes benz,1928,nürburg limousine,896000
Aalholm Automobile Collection,2012,porsche,1964,356c coupe,336000
Aalholm Automobile Collection,2012,bmw,1938,326 saloon,336000
