Vente,VenteYear,marque,annee,modele,Price
Auburn Fall,2018,porsche,,356 b parts catalog,86
Auburn Fall,2018,mercedes benz,,sales literature,115
Auburn Fall,2018,porsche,,panorama,29
Auburn Fall,2018,porsche,,titles,173
Auburn Fall,2018,ferrari,,titles,144
Auburn Fall,2018,mercedes benz,,bmw & porsche titles,144
Auburn Fall,2018,ferrari,,testarossa 1:8 scale model by testors,460
Auburn Fall,2018,alfa romeo,,gran sport touring spider 1:8 scale model by pocher,259
Auburn Fall,2018,alfa romeo,1931,8c 2300 monza 1:8 scale model by pocher,230
Auburn Fall,2018,porsche,,917 k,58
Auburn Fall,2018,porsche,,prints and posters,86
Auburn Fall,2018,porsche,,factory posters,29
Auburn Fall,2018,ferrari,,posters,58
Auburn Fall,2018,porsche,,904 framed prints and drawing,35
Auburn Fall,2018,porsche,,hand carved wooden shield,115
Auburn Fall,2018,porsche,,design toiletry bag,35
Auburn Fall,2018,mercedes benz,,dealership sign,690
Auburn Fall,2018,porsche,,of danbury dealership sign,460
Auburn Fall,2018,bmw,2003,z4,4125
Auburn Fall,2018,mercedes benz,1977,450 sl,10450
Auburn Fall,2018,mercedes benz,1986,300 e,4675
Auburn Fall,2018,porsche,1959,356 speedster replica,24475
Auburn Fall,2018,mercedes benz,1982,300 sd,4950
Auburn Fall,2018,mercedes benz,1980,450 sel 6.9,11000
Auburn Fall,2018,mercedes benz,2003,sl 500,11000
Auburn Fall,2018,maserati,2004,spyder gt,25300
Auburn Fall,2018,bmw,2007,328i cabriolet,10175
Auburn Fall,2018,bmw,1998,m3 convertible,10000
Auburn Fall,2018,mercedes benz,1958,190 sedan,12100
Auburn Fall,2018,mercedes benz,1982,300 d,4400
Auburn Fall,2018,mercedes benz,1995,s 500,4125
