Vente,VenteYear,marque,annee,modele,Price
Vintage Motor Cars of Meadow Brook,2009,mercedes benz,1971,280sl roadster,25850
Vintage Motor Cars of Meadow Brook,2009,maserati,1972,ghibli 4.9 ss coupe,71500
