Vente,VenteYear,marque,annee,modele,Price
Arizona,2012,ferrari,2002,575 f 1 maranello,121000
Arizona,2012,mercedes benz,1986,560 sl roadster,38500
Arizona,2012,porsche,1972,911 t 2.4 coupe,44000
Arizona,2012,ferrari,1983,512 bbi,96250
Arizona,2012,aston martin,1968,db6,198000
Arizona,2012,bmw,1959,507 roadster,990000
Arizona,2012,porsche,1958,356a 1600 speedster,335500
Arizona,2012,mercedes benz,1955,300sl coupe,632500
Arizona,2012,mercedes benz,1968,280sl california coupe,38500
Arizona,2012,porsche,1964,356c/1600 sc cabriolet by reutter,165000
Arizona,2012,ferrari,1973,dino 246 gts,203500
Arizona,2012,ferrari,1982,308 gtb racing car,33000
Arizona,2012,mercedes benz,1957,300sl roadster,737000
Arizona,2012,ferrari,1957,410 superamerica coupe by scaglietti,1815000
Arizona,2012,porsche,1989,911 carrera speedster,110000
Arizona,2012,maserati,1963,3500 gt vignale spyder,297000
Arizona,2012,ferrari,1952,342 america coupe speciale by pinin farina,632500
Arizona,2012,aston martin,1962,db4 coupe,363000
Arizona,2012,aston martin,1956,db 2/4 mk i,148500
Arizona,2012,ferrari,1991,f40 berlinetta,781000
Arizona,2012,maserati,1957,3500 gt berlinetta by carrozzeria touring,165000
Arizona,2012,porsche,2005,carrera gt,374000
Arizona,2012,ferrari,1963,250 gt lusso berlinetta,979000
Arizona,2012,ferrari,1973,365 gtb/4 daytona spyder,990000
Arizona,2012,aston martin,1962,db4,357500
Arizona,2012,porsche,1973,911s targa,88000
Arizona,2012,maserati,1971,ghibli spyder,302500
Arizona,2012,bmw,1956,isetta 300,35750
