Vente,VenteYear,marque,annee,modele,Price
Vintage Motor Cars at Amelia Island,2003,ferrari,1952,500   polistil 1/16 scale,288
Vintage Motor Cars at Amelia Island,2003,maserati,1957,250 f  polistil 1/16th scale,316
Vintage Motor Cars at Amelia Island,2003,mercedes,1954,w196  grand prix  polistil 1/16 scale,230
Vintage Motor Cars at Amelia Island,2003,ferrari,1974,b3 niki lauda   polistil 1/16 scale,230
Vintage Motor Cars at Amelia Island,2003,ferrari,1990,f40,308000
Vintage Motor Cars at Amelia Island,2003,mercedes benz,1969,600 swb limousine,38500
Vintage Motor Cars at Amelia Island,2003,mercedes benz,1955,300sl alloy coupe,700000
Vintage Motor Cars at Amelia Island,2003,aston martin,1967,db6 volante,126500
Vintage Motor Cars at Amelia Island,2003,maserati,1960,5000 gt,495000
Vintage Motor Cars at Amelia Island,2003,mercedes benz,1958,220s cabriolet,31900
Vintage Motor Cars at Amelia Island,2003,ferrari,1962,400 super america coupe,341000
Vintage Motor Cars at Amelia Island,2003,mercedes benz,1955,190 sl roadster,49500
Vintage Motor Cars at Amelia Island,2003,mercedes benz,1958,220 se cabriolet,101200
Vintage Motor Cars at Amelia Island,2003,porsche,1980,935 k4 race car,123200
Vintage Motor Cars at Amelia Island,2003,porsche,1957,550 spyder recreation,37400
Vintage Motor Cars at Amelia Island,2003,porsche,1984,911 sc/rs race car,48400
Vintage Motor Cars at Amelia Island,2003,porsche,1964,356c cabriolet,47300
