Vente,VenteYear,marque,annee,modele,Price
Spring Carlisle,2012,porsche,1999,carrera c2,18150
Spring Carlisle,2012,bmw,2006,z4,14740
Spring Carlisle,2012,mercedes benz,1950,170s,33000
Spring Carlisle,2012,mercedes benz,1978,450 sl,5060
