Vente,VenteYear,marque,annee,modele,Price
Paris,2018,mercedes benz,1942,320 cabriolet f,161000
Paris,2018,mercedes benz,1936,290 cabriolet b,163300
Paris,2018,mercedes benz,1938,320 cabriolet d,232250
Paris,2018,mercedes benz,1937,290 cabriolet a,311000
Paris,2018,mercedes benz,1933,200 lang cabriolet b,105800
Paris,2018,ferrari,1976,308 gtb  vetroresina,132250
Paris,2018,porsche,1971,911 s 2.2,94875
Paris,2018,porsche,1965,356 c 1600 c cabriolet by reutter,146050
Paris,2018,ferrari,1962,250 gte 2+2 series iii by pininfarina,516875
Paris,2018,mercedes benz,1954,300 s roadster,646250
Paris,2018,alfa romeo,1957,giulietta ti by bertone,41400
Paris,2018,porsche,2005,911 gt3 rsr,195500
Paris,2018,bmw,2001,z8,195500
Paris,2018,ferrari,1981,512 bb,235625
Paris,2018,ferrari,2004,360 challenge stradale,212750
Paris,2018,ferrari,1992,f40,933125
Paris,2018,maserati,2005,mc12,2001875
Paris,2018,ferrari,2009,599 gtb,365000
Paris,2018,maserati,1967,mistral 4.0 spyder by frua,736250
Paris,2018,maserati,1970,ghibli 4.7 spyder by ghia,708125
Paris,2018,porsche,1970,914/6 gt,241250
Paris,2018,mercedes benz,2008,slr mclaren roadster,331250
Paris,2018,porsche,1966,912,92000
Paris,2018,bmw,1958,507 roadster series ii,1776875
Paris,2018,alfa romeo,2009,8c competizione,230000
Paris,2018,porsche,1995,911 turbo cabriolet,680000
Paris,2018,ferrari,2002,575m maranello,97750
Paris,2018,aston martin,1979,v8 vantage  oscar india,184000
Paris,2018,ferrari,2001,550 barchetta pininfarina,286250
Paris,2018,ferrari,1993,512 tr,109250
Paris,2018,bmw,1977,"633 csi ""abba""",34500
Paris,2018,alfa romeo,1951,6c 2500 s berlina by pinin farina,143750
Paris,2018,porsche,1977,911 turbo,143750
Paris,2018,porsche,2008,911 gt2 clubsport,163875
Paris,2018,porsche,1994,911 turbo 3.6,275000
Paris,2018,porsche,1989,911 speedster,291875
Paris,2018,ferrari,1970,dino 246 gt  l series  by scaglietti,308750
Paris,2018,ferrari,1994,348 gts,66125
Paris,2018,porsche,1998,911 carrera s cabriolet,269375
Paris,2018,mercedes benz,1955,300 s coupe,293000
Paris,2018,aston martin,1983,v8 vantage v580  oscar india,275000
Paris,2018,ferrari,1995,456 gt,74750
Paris,2018,mercedes benz,2016,g 500 4×4²,175000
Paris,2018,ferrari,1992,testarossa,86250
