Vente,VenteYear,marque,annee,modele,Price
Amelia Island,2011,bmw,1957,isetta 300,33000
Amelia Island,2011,mercedes benz,1961,300 sl roadster,627000
Amelia Island,2011,ferrari,1952,340 mexico coupe by vignale,4290000
Amelia Island,2011,ferrari,1953,212 inter coupe by vignale,660000
Amelia Island,2011,mercedes benz,1955,300 sl coupe,627000
Amelia Island,2011,ferrari,1967,330 gts,770000
Amelia Island,2011,alfa romeo,1930,6c 1750 gs spider by zagato,990000
Amelia Island,2011,ferrari,1968,275 gtb/4 berlinetta,935000
Amelia Island,2011,aston martin,1959,db mkiii saloon,148500
Amelia Island,2011,ferrari,1957,"250 gt ""low roof"" berlinetta by boano",605000
Amelia Island,2011,bmw,1953,327/2 sport cabriolet,220000
Amelia Island,2011,ferrari,1969,365 gt 2+2 coupe,159500
Amelia Island,2011,ferrari,1962,250 gte,121000
Amelia Island,2011,porsche,1964,911,225500
Amelia Island,2011,mercedes benz,1971,280se 3.5 cabriolet,121000
Amelia Island,2011,ferrari,1975,365 gt4 berlinetta boxer,220000
