Vente,VenteYear,marque,annee,modele,Price
Amelia Island,2016,bmw,,328 junior children’s car by de la chappelle,27600
Amelia Island,2016,porsche,1964,356 c 1600 sc  sunroof  coupe by reutter,121000
Amelia Island,2016,ferrari,1988,328 gts,181500
Amelia Island,2016,mercedes benz,1971,280 se 3.5 coupe,159500
Amelia Island,2016,maserati,1963,sebring 3500 gti series i by vignale,324500
Amelia Island,2016,mercedes benz,1968,280 sl  pagoda,203500
Amelia Island,2016,ferrari,1980,512 bb,297000
Amelia Island,2016,alfa romeo,1957,1900c ss coupe by touring,302500
Amelia Island,2016,porsche,1976,911 turbo carrera,255000
Amelia Island,2016,mercedes benz,1956,190 sl,132000
Amelia Island,2016,porsche,1997,911 turbo s,495000
Amelia Island,2016,ferrari,2002,575m maranello,462000
Amelia Island,2016,ferrari,1968,330 gts by pininfarina,2000000
Amelia Island,2016,porsche,1988,911 turbo  slant nose  cabriolet,330000
Amelia Island,2016,aston martin,2003,db ar1 zagato,363000
Amelia Island,2016,ferrari,1984,288 gto,2585000
Amelia Island,2016,porsche,1989,911 turbo coupe,308000
Amelia Island,2016,ferrari,1986,testarossa,181500
Amelia Island,2016,porsche,2005,carrera gt,715000
Amelia Island,2016,porsche,1960,356 b 1600 s cabriolet by reutter,242000
Amelia Island,2016,ferrari,1972,365 gtb/4 daytona berlinetta by scaglietti,605000
Amelia Island,2016,mercedes benz,1955,300 sl gullwing,1265000
Amelia Island,2016,ferrari,1962,400 superamerica lwb coupe aerodinamico by pininfarina,4400000
Amelia Island,2016,alfa romeo,1965,giulia sprint gta stradale by bertone,286000
Amelia Island,2016,maserati,1969,ghibli 4.7 coupe by ghia,319000
Amelia Island,2016,ferrari,2011,599 gto,687500
Amelia Island,2016,porsche,1960,356 b super 90 roadster by drauz,176000
Amelia Island,2016,ferrari,1972,365 gtc/4 by pininfarina,341000
