Vente,VenteYear,marque,annee,modele,Price
London,2017,porsche,2003,911 gt3 rs,126500
London,2017,ferrari,1970,365 gt 2+2 by pininfarina,224250
London,2017,porsche,1996,911 gt2,775625
London,2017,ferrari,1980,400i,33350
London,2017,porsche,1971,911 e,126500
London,2017,porsche,1998,911 turbo s,297500
London,2017,ferrari,1983,512 bbi,218500
London,2017,mercedes benz,2013,c 63 amg black series,69000
London,2017,alfa romeo,1956,1900c super sprint coupe by touring,155250
London,2017,ferrari,2004,enzo,1805000
London,2017,aston martin,2008,v8 vantage roadster,50600
London,2017,aston martin,1972,v8 coupe,117875
London,2017,mercedes benz,1963,300 se coupe,20125
London,2017,ferrari,1966,330 gt 2+2 series ii by pininfarina,189750
