Vente,VenteYear,marque,annee,modele,Price
London,2018,ferrari,,275 tool kit,19200
London,2018,ferrari,,641 formula 1 steering wheel from alain prost,4200
London,2018,ferrari,2003,f2003 ga cylinder head signed by michael schumacher,19200
London,2018,ferrari,2018,f40 wireframe sculpture by benedict radcliffe 2018,19200
London,2018,maserati,2185,"collection

                                        current: 


                                        closing:",218500
London,2018,maserati,1782,"collection

                                        current: 


                                        closing:",178250
London,2018,maserati,1610,"collection

                                        current: 


                                        closing:",161000
London,2018,ferrari,1970,dino 246 gt by scaglietti,172500
London,2018,porsche,1957,356 a 1600 speedster by reutter,320000
London,2018,porsche,1993,911 carrera rs 3.8,933125
London,2018,ferrari,1979,512 bb,250000
London,2018,ferrari,2003,enzo,1973750
London,2018,ferrari,1953,212 europa coupe by pinin farina,1017500
London,2018,alfa romeo,1991,sz,28750
London,2018,porsche,2016,911 r,332375
London,2018,ferrari,1972,365 gtc/4 by pininfarina,184000
London,2018,aston martin,1967,db6,207000
London,2018,aston martin,2006,vanquish s,109250
London,2018,porsche,2003,911 gt3 rs,83375
London,2018,mercedes benz,1965,300 se  fintail  sedan,14950
London,2018,porsche,1990,911 carrera cup,166750
London,2018,porsche,1993,911 turbo cabriolet,381875
London,2018,alfa romeo,1969,gt 1300 junior by bertone,13800
London,2018,alfa romeo,1959,giulietta sprint speciale by bertone,52900
London,2018,porsche,2010,911 gt3 rs,161000
London,2018,porsche,1994,911 turbo 3.6,189750
