Vente,VenteYear,marque,annee,modele,Price
Amelia Island,2019,porsche,1988,928 s4,67200
Amelia Island,2019,mercedes benz,1986,560 sl,53760
Amelia Island,2019,mercedes benz,1989,560 sec amg 6.0  wide body,179200
Amelia Island,2019,porsche,1995,928 gts,89600
Amelia Island,2019,bmw,1994,850 csi,184800
Amelia Island,2019,ferrari,2004,575m maranello,263200
Amelia Island,2019,porsche,1988,924 s,21280
Amelia Island,2019,bmw,1990,m3,98000
Amelia Island,2019,porsche,2004,carrera gt,775000
Amelia Island,2019,porsche,2015,918 spyder,1187500
Amelia Island,2019,mercedes benz,1956,190 sl,184800
Amelia Island,2019,maserati,1972,ghibli ss 4.9 coupe by ghia,201600
Amelia Island,2019,mercedes benz,2009,slr mclaren 722 s roadster  mclaren edition,648500
Amelia Island,2019,ferrari,2005,612 scaglietti,291000
Amelia Island,2019,alfa romeo,2008,8c competizione,324000
Amelia Island,2019,bmw,2002,z8,179200
Amelia Island,2019,porsche,1990,ruf btr carrera 4 turbo,240800
Amelia Island,2019,porsche,2018,911 gt2 rs  weissach,379000
Amelia Island,2019,ferrari,2005,superamerica,313000
Amelia Island,2019,ferrari,1992,f40,1017000
Amelia Island,2019,porsche,1971,911 e targa,78400
Amelia Island,2019,porsche,1971,911 s 2.2 coupe,100800
Amelia Island,2019,ferrari,2017,f12tdf,967500
Amelia Island,2019,ferrari,2007,599 gtb fiorano,190400
Amelia Island,2019,mercedes benz,2006,slr mclaren,313000
Amelia Island,2019,mercedes benz,1989,560 sl,39200
Amelia Island,2019,ferrari,2008,f430 spider,224000
Amelia Island,2019,porsche,1976,911 turbo carrera,140000
Amelia Island,2019,porsche,1989,911 speedster,168000
Amelia Island,2019,porsche,1958,diesel junior 108 l,39200
Amelia Island,2019,ferrari,,mixed media collage by devon,4800
Amelia Island,2019,porsche,,poster,600
Amelia Island,2019,ferrari,1972,365 gtc/4 by pininfarina,196000
Amelia Island,2019,porsche,1974,911 carrera 2.7 mfi,151200
Amelia Island,2019,porsche,1997,"boxster ""the dean""",29120
Amelia Island,2019,ferrari,1983,512 bbi,257600
Amelia Island,2019,porsche,1965,911,190000
Amelia Island,2019,maserati,1949,a6 1500/3c berlinetta by pinin farina,505500
Amelia Island,2019,maserati,1964,3500 gti spyder by vignale,730000
Amelia Island,2019,ferrari,1965,275 gtb by scaglietti,2205000
Amelia Island,2019,ferrari,2000,550 maranello,184800
Amelia Island,2019,mercedes benz,1971,280 se 3.5  sunroof  coupe,123200
Amelia Island,2019,porsche,1962,356 b super 90  twin grille  roadster by d ieteren,467000
Amelia Island,2019,mercedes benz,1968,280 sl  pagoda,168000
Amelia Island,2019,porsche,1955,356 1500 speedster by reutter,255000
Amelia Island,2019,porsche,1978,911 turbo,123200
Amelia Island,2019,porsche,1997,911 turbo s,346000
