Vente,VenteYear,marque,annee,modele,Price
California,2013,porsche,1971,914/4,5170
California,2013,alfa romeo,1978,2000,6270
California,2013,porsche,1984,928,4125
California,2013,ferrari,1983,400i straman,20075
California,2013,bmw,1982,633 csi,3850
California,2013,ferrari,1975,365 gt/4 convertible cv,9625
California,2013,mercedes benz,1979,450sl,3575
California,2013,bmw,1973,2002,28050
California,2013,mercedes benz,1961,190sl,67100
California,2013,mercedes benz,1967,300se,78100
California,2013,bmw,1972,3.0 csi,60500
California,2013,alfa romeo,1974,2000 gtv,25300
California,2013,bmw,1959,isetta 300,31900
California,2013,alfa romeo,1974,2000 gtv,29425
California,2013,bmw,1974,2002 tii touring alpina,41800
California,2013,maserati,1967,ghibli 4.7,89100
California,2013,alfa romeo,1963,2600,82500
California,2013,mercedes benz,1957,300sl,808500
California,2013,mercedes benz,2011,sls amg,156200
