Vente,VenteYear,marque,annee,modele,Price
Michigan International Spring Classic Car Auction,2007,alfa romeo,1988,graduate convertible,7128
Michigan International Spring Classic Car Auction,2007,porsche,1999,boxster convertible,21060
Michigan International Spring Classic Car Auction,2007,mercedes benz,1969,280 sl roadster,20520
Michigan International Spring Classic Car Auction,2007,alfa romeo,1991,spider convertible,8856
