Vente,VenteYear,marque,annee,modele,Price
Fort Lauderdale,2011,porsche,1986,911 targa,18700
Fort Lauderdale,2011,porsche,1963,super 90,34650
Fort Lauderdale,2011,mercedes benz,1994,e320 cabriolet,13200
Fort Lauderdale,2011,porsche,1999,911 cabriolet,25575
Fort Lauderdale,2011,porsche,1985,911 slantnose,25850
Fort Lauderdale,2011,mercedes benz,1969,280 se,3960
Fort Lauderdale,2011,ferrari,1997,355 spyder,59400
Fort Lauderdale,2011,bmw,1972,2002 tii,11550
Fort Lauderdale,2011,maserati,1983,quattraporte,5720
Fort Lauderdale,2011,mercedes benz,1999,sl500,20625
Fort Lauderdale,2011,mercedes benz,1997,sl 600,20350
Fort Lauderdale,2011,mercedes benz,1988,,10450
Fort Lauderdale,2011,mercedes benz,1976,450sl,46200
Fort Lauderdale,2011,ferrari,2002,575 maranello,82500
Fort Lauderdale,2011,mercedes benz,1970,280 sl,56500
