Vente,VenteYear,marque,annee,modele,Price
Paris,2015,ferrari,,166 mm wireframe,20475
Paris,2015,ferrari,0000,f121 a experimental engine no. 00002,38025
Paris,2015,ferrari,1997,f1 046/2 engine no. 361,58500
Paris,2015,mercedes benz,1959,300 d saloon,28000
Paris,2015,ferrari,1966,330 gt 2+2 series ii by pininfarina,246400
Paris,2015,ferrari,1972,dino 246 gts by scaglietti,286000
Paris,2015,ferrari,1972,365 gtc/4 by pininfarina,224000
Paris,2015,ferrari,1989,testarossa,168000
Paris,2015,maserati,1967,sebring 3700 gt series ii,168000
Paris,2015,porsche,1955,356 pre a speedster by reutter,225000
Paris,2015,maserati,1969,mistral 4.0 coupe,173600
Paris,2015,maserati,1970,ghibli 4.7 spyder,550000
Paris,2015,ferrari,1958,250 gt coupe by pinin farina,580000
Paris,2015,bmw,2000,z8,184800
Paris,2015,ferrari,1963,250 gt/l  lusso  berlinetta by scaglietti,1624000
Paris,2015,porsche,1989,911 speedster,179200
Paris,2015,ferrari,1961,250 gte 2+2 series i by pininfarina,252000
Paris,2015,aston martin,1964,db5,840000
Paris,2015,porsche,1964,904 carrera gts,1428000
Paris,2015,aston martin,1955,db2/4 mk i drophead coupe,313600
Paris,2015,ferrari,1990,f40,1176000
Paris,2015,ferrari,1978,308 gtb group b,291200
Paris,2015,mercedes benz,1963,300 sl roadster,1232000
Paris,2015,ferrari,1969,365 gtb/4 daytona berlinetta by scaglietti,705600
Paris,2015,ferrari,1983,512 bbi,263200
Paris,2015,mercedes benz,1963,230 sl  pagoda,123200
Paris,2015,porsche,1973,911 carrera rs 2.7 touring,498400
Paris,2015,aston martin,1960,db4,448000
Paris,2015,ferrari,1970,dino 246 gt  l series,347200
Paris,2015,ferrari,1957,250 gt coupe by ellena,403200
Paris,2015,porsche,1992,911 carrera rs,201600
Paris,2015,alfa romeo,1971,giulia 1300 super  carabinieri,31360
