Vente,VenteYear,marque,annee,modele,Price
Monterey,2017,porsche,1975,914 1.8,93500
Monterey,2017,porsche,1969,911 s targa,137500
Monterey,2017,maserati,1964,5000 gt coupe by michelotti,1017500
Monterey,2017,porsche,1989,911 speedster,214500
Monterey,2017,ferrari,1971,"365 gtb/4 daytona ""harrah hot rod""",687500
Monterey,2017,ferrari,1959,250 gt coupe by pinin farina,610000
Monterey,2017,alfa romeo,1960,giulietta sprint speciale by bertone,137500
Monterey,2017,porsche,1967,911 s coupe,187000
Monterey,2017,ferrari,1955,121 lm spider by scaglietti,5720000
Monterey,2017,ferrari,1952,342 america cabriolet by vignale,2255000
Monterey,2017,aston martin,2006,dbr9,616000
Monterey,2017,aston martin,1989,amr1 group c,616000
Monterey,2017,aston martin,1959,db4gt prototype,6765000
Monterey,2017,aston martin,2255,"motorsport

                                        current: 


                                        closing:",22550000
Monterey,2017,aston martin,1935,ulster competition sports,2172500
Monterey,2017,ferrari,1950,"166 mm/212 export ""uovo"" by fontana",4500000
Monterey,2017,porsche,1997,911 turbo s,360250
Monterey,2017,maserati,1959,3500 gt spyder by frua,605000
Monterey,2017,porsche,1973,911 carrera rs 2.7 touring,649000
Monterey,2017,aston martin,1978,v8  canadian vantage,308000
Monterey,2017,bmw,1939,328 sports by leacroft,825000
Monterey,2017,aston martin,1961,db4 series ii,748000
Monterey,2017,porsche,1997,911 cup 3.8 rsr,357500
Monterey,2017,mercedes benz,1957,190 sl roadster,99000
Monterey,2017,ferrari,1540,"performance collection

                                        current: 


                                        closing:",154000
Monterey,2017,ferrari,2310,"performance collection

                                        current: 


                                        closing:",231000
Monterey,2017,ferrari,1925,"performance collection

                                        current: 


                                        closing:",192500
Monterey,2017,ferrari,6270,"performance collection

                                        current: 


                                        closing:",627000
Monterey,2017,ferrari,7370,"performance collection

                                        current: 


                                        closing:",737000
Monterey,2017,ferrari,3025,"performance collection

                                        current: 


                                        closing:",3025000
Monterey,2017,ferrari,4235,"performance collection

                                        current: 


                                        closing:",423500
Monterey,2017,ferrari,8305,"performance collection

                                        current: 


                                        closing:",8305000
Monterey,2017,ferrari,4290,"performance collection

                                        current: 


                                        closing:",429000
Monterey,2017,ferrari,1540,"performance collection

                                        current: 


                                        closing:",1540000
Monterey,2017,ferrari,3685,"performance collection

                                        current: 


                                        closing:",368500
Monterey,2017,ferrari,2585,"performance collection

                                        current: 


                                        closing:",258500
Monterey,2017,ferrari,2420,"performance collection

                                        current: 


                                        closing:",242000
Monterey,2017,ferrari,1972,365 gtb/4 daytona berlinetta by scaglietti,715000
Monterey,2017,ferrari,2015,la,3410000
Monterey,2017,porsche,2015,918 spyder,1842500
Monterey,2017,ferrari,1972,365 gtb/4 daytona spider by scaglietti,2172500
Monterey,2017,porsche,2011,911 gt3 rs 4.0,418000
Monterey,2017,mercedes benz,1957,300 sl gullwing,1485000
Monterey,2017,ferrari,1965,275 gtb/6c alloy by scaglietti,3575000
Monterey,2017,ferrari,1970,dino 246 gt  l series  by scaglietti,412500
Monterey,2017,ferrari,1969,365 gts by pininfarina,2722500
Monterey,2017,mercedes benz,1936,500 k offener tourenwagen by sindelfingen,1540000
Monterey,2017,porsche,1951,356 1500 coupe by reutter,1017500
Monterey,2017,ferrari,1959,410 superamerica series iii coupe by pinin farina,5335000
Monterey,2017,porsche,1992,911 carrera rs,275000
Monterey,2017,mercedes benz,1960,300 sl roadster,1375000
Monterey,2017,ferrari,1954,500/735 mondial spider by pinin farina,3850000
Monterey,2017,porsche,1995,911 carrera rs clubsport,407000
Monterey,2017,porsche,1970,908/03,3575000
Monterey,2017,mercedes benz,1937,540 k sport cabriolet a by sindelfingen,2585000
Monterey,2017,porsche,1958,356 a speedster by reutter,319000
Monterey,2017,ferrari,1967,330 gtc by pininfarina,561000
Monterey,2017,porsche,1979,911 turbo,231000
Monterey,2017,maserati,1974,bora 4.9,187000
Monterey,2017,porsche,1974,911 carrera 2.7 mfi,231000
Monterey,2017,ferrari,1986,testarossa,145750
