Vente,VenteYear,marque,annee,modele,Price
Monterey,2019,aston martin,,db4gt zagato technical drawings,31200
Monterey,2019,aston martin,,db3s zagato technical drawings,6000
Monterey,2019,aston martin,1992,virage coupe,22400
Monterey,2019,aston martin,2003,db ar1 zagato,296500
Monterey,2019,aston martin,2003,db7 vantage volante  la auto show,39200
Monterey,2019,aston martin,1969,db6 mk 2 vantage,434000
Monterey,2019,aston martin,1965,db5 shooting brake by radford,1765000
Monterey,2019,aston martin,2006,vanquish s,95200
Monterey,2019,aston martin,1965,"db5 ""bond car""",6385000
Monterey,2019,aston martin,2003,db7 vantage,75600
Monterey,2019,aston martin,2010,v8 vantage gt4,81200
Monterey,2019,aston martin,1957,db2/4 mk ii,302000
Monterey,2019,aston martin,1993,virage volante  wide body,95200
Monterey,2019,aston martin,1964,db5,643000
Monterey,2019,aston martin,1952,db2,162400
Monterey,2019,aston martin,1957,db2/4 mk iii,257600
Monterey,2019,aston martin,2010,dbs volante,106400
Monterey,2019,aston martin,1963,db5 convertible,1325000
Monterey,2019,aston martin,2003,db7 gta,39200
Monterey,2019,aston martin,1960,db4 series i,621000
Monterey,2019,aston martin,1987,lagonda shooting brake,98000
Monterey,2019,aston martin,1961,db4 series ii,577000
Monterey,2019,aston martin,2003,db7 vantage volante anniversary edition,50400
Monterey,2019,aston martin,2013,v8 vantage coupe,75600
Monterey,2019,aston martin,2003,db7 gt,53200
Monterey,2019,alfa romeo,1974,2000 gt veloce by bertone,71680
Monterey,2019,mercedes benz,1971,280 sl  pagoda,240800
Monterey,2019,mercedes benz,1957,190 sl,134400
Monterey,2019,bmw,1316,"motorsport collection of henry schmitt

                                        current: 


                                        closing:",131600
Monterey,2019,bmw,7310,"motorsport collection of henry schmitt

                                        current: 


                                        closing:",731000
Monterey,2019,bmw,7840,"motorsport collection of henry schmitt

                                        current: 


                                        closing:",78400
Monterey,2019,porsche,2017,911 carrera s endurance racing edition,235200
Monterey,2019,mercedes benz,2007,slr mclaren 722 edition,467000
Monterey,2019,ferrari,1992,,162400
Monterey,2019,ferrari,1972,365 gtb/4 daytona berlinetta by scaglietti,577000
Monterey,2019,porsche,2005,carrera gt,1193000
Monterey,2019,ferrari,1969,365 gts by pininfarina,2205000
Monterey,2019,ferrari,1995,f512 m,346000
Monterey,2019,ferrari,1966,275 gtb by scaglietti,1985000
Monterey,2019,porsche,1956,356 a european coupe by reutter,126000
Monterey,2019,porsche,1967,911 s coupe,159600
Monterey,2019,porsche,1989,"911 ""der letzte speedster""",379000
Monterey,2019,ferrari,2017,f12tdf,962000
Monterey,2019,porsche,1975,911 turbo carrera,285500
Monterey,2019,ferrari,1967,330 gtc profile display 1967,78000
Monterey,2019,alfa romeo,1955,1900c super sprint coupe by touring,224000
Monterey,2019,ferrari,2004,challenge stradale,218400
Monterey,2019,ferrari,1968,365 gtc by pininfarina,588000
Monterey,2019,ferrari,1995,f50,3000000
Monterey,2019,ferrari,1985,308 gts quattrovalvole,140000
Monterey,2019,ferrari,1997,f355 spider,196000
Monterey,2019,ferrari,1991,f40,1682500
Monterey,2019,ferrari,2007,f430 spider,201600
Monterey,2019,ferrari,1984,512 bbi,423000
Monterey,2019,ferrari,2013,458 spider,357000
Monterey,2019,ferrari,2006,fxx,3525000
Monterey,2019,ferrari,2014,la,2947500
Monterey,2019,porsche,2011,911 gt3 rs 4.0,665000
Monterey,2019,ferrari,1972,dino 246 gt  chairs & flares  by scaglietti,483500
Monterey,2019,porsche,1965,356 c 1600 c cabriolet by reutter,156800
Monterey,2019,mercedes benz,1971,280 sl  pagoda,168000
Monterey,2019,alfa romeo,1958,giulietta sprint veloce by bertone,123200
Monterey,2019,ferrari,1961,250 gt cabriolet series ii by pininfarina,1517500
Monterey,2019,porsche,1991,911 carrera 4 lightweight,456000
Monterey,2019,ferrari,1962,250 gt swb berlinetta by scaglietti,8145000
Monterey,2019,porsche,2005,carrera gt,720000
Monterey,2019,maserati,1961,5000 gt coupe by ghia,533000
Monterey,2019,ferrari,2008,430 scuderia,196000
Monterey,2019,porsche,1960,718 rs 60 werks,5120000
Monterey,2019,mercedes benz,1960,190 sl,168000
Monterey,2019,porsche,1962,356 b 1600 s  twin grille  roadster by d ieteren,362500
Monterey,2019,alfa romeo,1969,1750 gt veloce by bertone,117600
Monterey,2019,ferrari,1986,testarossa,142800
Monterey,2019,porsche,2016,911 r,313000
Monterey,2019,ferrari,2018,488 gtb 70th anniversary,428500
Monterey,2019,porsche,1966,911,154000
Monterey,2019,porsche,1974,914 2.0,67200
Monterey,2019,porsche,1967,911 s  rallye,912500
Monterey,2019,porsche,1986,911 turbo coupe,135520
Monterey,2019,ferrari,1999,550 maranello,156800
Monterey,2019,alfa romeo,1959,giulietta t.i. berlina,61600
