Vente,VenteYear,marque,annee,modele,Price
Paris,2017,ferrari,1970,dino 246 gt  l series  by scaglietti,448000
Paris,2017,bmw,1974,2002 tii alpina a4s,67200
Paris,2017,mercedes benz,2014,sls amg black series,470400
Paris,2017,ferrari,2004,360 challenge stradale,168000
Paris,2017,ferrari,2001,550 barchetta pininfarina,380800
Paris,2017,ferrari,2011,599 gto,450000
Paris,2017,porsche,3696,"collection

                                        current: 


                                        closing:",369600
Paris,2017,porsche,3360,"collection

                                        current: 


                                        closing:",33600
Paris,2017,porsche,9184,"collection

                                        current: 


                                        closing:",91840
Paris,2017,porsche,2464,"collection

                                        current: 


                                        closing:",246400
Paris,2017,porsche,9016,"collection

                                        current: 


                                        closing:",901600
Paris,2017,porsche,5824,"collection

                                        current: 


                                        closing:",58240
Paris,2017,porsche,8400,"collection

                                        current: 


                                        closing:",84000
Paris,2017,porsche,3920,"collection

                                        current: 


                                        closing:",392000
Paris,2017,porsche,1120,"collection

                                        current: 


                                        closing:",112000
Paris,2017,porsche,1400,"collection

                                        current: 


                                        closing:",140000
Paris,2017,porsche,1960,"collection

                                        current: 


                                        closing:",1960000
Paris,2017,porsche,1232,"collection

                                        current: 


                                        closing:",123200
Paris,2017,porsche,8400,"collection

                                        current: 


                                        closing:",84000
Paris,2017,alfa romeo,1948,6c 2500 s cabriolet by pinin farina,224000
Paris,2017,porsche,2016,911 r,515200
Paris,2017,ferrari,1963,250 gte 2+2 series iii by pininfarina,470400
Paris,2017,ferrari,2009,16m scuderia spider,347200
Paris,2017,alfa romeo,1963,2600 spider by touring,100800
Paris,2017,porsche,2010,911 gt3 rsr,470400
Paris,2017,ferrari,1973,365 gtb/4 daytona spider by scaglietti,2156000
Paris,2017,aston martin,2012,"v12 zagato ""no. zero""",750400
Paris,2017,maserati,1973,bora 4.9,179200
Paris,2017,ferrari,1969,365 gtb/4 daytona berlinetta by scaglietti,705600
Paris,2017,porsche,1995,911 turbo cabriolet,1344000
Paris,2017,ferrari,1962,250 gt cabriolet series ii by pininfarina,1232000
Paris,2017,alfa romeo,1957,giulietta 750g spider competizione,476000
Paris,2017,aston martin,2003,db7 zagato,392000
Paris,2017,ferrari,2008,f430 gtc,459200
Paris,2017,porsche,1991,911 carrera cup,224000
Paris,2017,ferrari,1965,275 gtb by scaglietti,1932000
Paris,2017,porsche,1964,901 cabriolet prototype by karmann,649600
Paris,2017,alfa romeo,1934,tipo b p3,3920000
Paris,2017,porsche,1973,911 carrera rs 2.7 touring,537600
Paris,2017,ferrari,1968,dino 206 gt by scaglietti,526400
Paris,2017,porsche,2010,911 speedster,235200
Paris,2017,aston martin,1966,db6 vantage,436800
Paris,2017,porsche,1977,911 carrera 3.0  turbo look  targa,156800
Paris,2017,alfa romeo,1973,montreal by bertone,78400
Paris,2017,porsche,1958,356 a 1600 super coupe,123200
Paris,2017,ferrari,1984,testarossa  monospecchio,140000
Paris,2017,porsche,1992,911 carrera rs,224000
