Vente,VenteYear,marque,annee,modele,Price
Arizona,2011,aston martin,1959,/jaguar c type roadster,148500
Arizona,2011,aston martin,1997,db7 volante,41250
Arizona,2011,aston martin,1968,db6 coupe,145750
Arizona,2011,aston martin,1963,db4 series iv vantage,352000
Arizona,2011,aston martin,1959,db mk iiib drophead coupe,198000
Arizona,2011,aston martin,2003,vanquish,71500
Arizona,2011,bmw,2001,z8,83600
Arizona,2011,mercedes benz,2006,slk350 roadster,24750
Arizona,2011,ferrari,2004,360 challenge stradale coupe,88000
Arizona,2011,porsche,1994,911 carrera 2 speedster,71500
Arizona,2011,porsche,1959,356a convertible d,101750
Arizona,2011,porsche,1973,911e coupe,85250
Arizona,2011,mercedes benz,1965,220se cabriolet,66000
Arizona,2011,ferrari,1950,166 inter berlinetta by touring,412500
Arizona,2011,bmw,1939,327/28 sport cabriolet,176000
Arizona,2011,ferrari,1995,f50 show car,742500
Arizona,2011,mercedes benz,1955,300sl coupe,1375000
Arizona,2011,ferrari,1973,365 gtb/4 daytona spyder,880000
Arizona,2011,mercedes benz,1960,300sl roadster,572000
Arizona,2011,ferrari,1984,512 bbi berlinetta boxer,88000
Arizona,2011,ferrari,1965,500 superfast series i,935000
Arizona,2011,mercedes benz,1960,220se cabriolet,165000
Arizona,2011,ferrari,1970,dino 246 gt,115500
Arizona,2011,ferrari,1949,166 mm barchetta,1870000
Arizona,2011,ferrari,1993,512 tr,85250
Arizona,2011,ferrari,1967,330 gtc coupe,195250
Arizona,2011,ferrari,1976,308 gtb,63250
Arizona,2011,bmw,1985,m6,22000
