Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
85900,06/2018,,450,rs4,audi,2018,vert,cuirnoir,vert,uni,verde,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
85960,-/-,,450,rs4,audi,,blanc,cuirnoir,blanc,metallise,gletscherweißmetallic,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
92220,07/2019,,450,rs4,audi,2019,gris,cuirnoir,gris,,daytonagrauperleffekt,unioneuropeenne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
92975,01/2020,3750,450,rs4,audi,2020,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
93410,07/2019,,450,rs4,audi,2019,vert,cuirnoir,vert,metallise,goodwoodgreen,unioneuropeenne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
98500,09/2019,,450,rs4,audi,2019,gris,cuirnoir,gris,,grigionardo,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
105000,05/2018,17000,530,rs4,audi,2018,gris,cuirnoir,gris,,grigionardograu,italie,cuirnoir,break,5,5,2.894cm³,boîteautomatique
109900,08/2019,19000,451,rs4,audi,2019,noir,cuirnoir,noir,metallise,mythoszwart,,cuirnoir,break,5,5,2.990cm³,boîteautomatique
110500,-/-,,450,rs4,audi,,,,,,exclusive-verdegoodwood,,,break,5,5,2.894cm³,boîteautomatique
116970,-/-,,450,rs4,audi,,noir,cuirnoir,noir,metallise,mythosschwarz,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
119000,-/-,,450,rs4,audi,,gris,,gris,,grigionardo,,,break,5,5,2.894cm³,boîteautomatique
127990,03/2020,,457,rs4,audi,2020,,,,,grisnardo,,,break,5,5,2.894cm³,boîteautomatique
128116,-/-,,450,rs4,audi,,,,,,,,,break,5,5,2.894cm³,boîteautomatique
68890,03/2018,25498,450,rs4,audi,2018,argent,cuirnoir,argent,metallise,florettsilbermetallic,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73890,07/2018,35000,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
75900,02/2018,8829,450,rs4,audi,2018,rouge,cuirnoir,rouge,,tangorood,belgique,cuirnoir,break,5,5,2.894cm³,boîteautomatique
76600,06/2018,28000,450,rs4,audi,2018,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
81900,09/2018,14900,450,rs4,audi,2018,gris,,gris,metallise,gris,,,break,5,5,2.894cm³,boîteautomatique
22000,11/2012,11000,420,rs4,audi,2012,blanc,,blanc,,,,,break,5,,,boîtemanuelle
26950,03/2013,189000,450,rs4,audi,2013,noir,cuirpartiel,noir,metallise,,,cuirpartiel,break,5,5,4.163cm³,boîteautomatique
26990,05/2013,193800,450,rs4,audi,2013,noir,alcantaranoir,noir,metallise,phantomschwarzperleffekt,allemagne,alcantaranoir,break,5,5,4.163cm³,boîteautomatique
27500,03/2013,187269,450,rs4,audi,2013,gris,alcantaranoir,gris,metallise,suzukagraumetallic,,alcantaranoir,break,4,5,4.163cm³,boîteautomatique
27800,10/2012,155000,450,rs4,audi,2012,noir,cuirnoir,noir,metallise,,italie,cuirnoir,break,4,5,,boîteautomatique
29870,11/2012,157411,450,rs4,audi,2012,noir,,noir,,,,,break,5,5,4.163cm³,boîteautomatique
31499,10/2013,160000,450,rs4,audi,2013,bleu,veloursnoir,bleu,metallise,,,veloursnoir,break,5,5,4.163cm³,boîteautomatique
31950,01/2013,193000,450,rs4,audi,2013,noir,cuirpartielnoir,noir,metallise,,,cuirpartielnoir,break,5,5,4.163cm³,boîteautomatique
32100,01/2018,45099,450,rs4,audi,2018,noir,,noir,metallise,,,,break,5,5,2.894cm³,boîteautomatique
32500,12/2012,118000,450,rs4,audi,2012,gris,cuirnoir,gris,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
32950,06/2013,129846,450,rs4,audi,2013,noir,cuirnoir,noir,,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
32950,12/2013,115950,450,rs4,audi,2013,noir,cuirnoir,noir,metallise,phantomschwarzperleffekt,,cuirnoir,break,4,5,4.163cm³,boîteautomatique
32990,11/2012,158960,450,rs4,audi,2012,gris,cuirnoir,gris,metallise,,belgique,cuirnoir,break,5,5,4.163cm³,boîteautomatique
33490,09/2014,124871,450,rs4,audi,2014,gris,cuirnoir,gris,metallise,daytonagrauperleffekt(lz7s),allemagne,cuirnoir,break,5,5,4.163cm³,boîteautomatique
33500,04/2013,158166,450,rs4,audi,2013,rouge,cuirnoir,rouge,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
33900,10/2012,108000,450,rs4,audi,2012,noir,cuir,noir,metallise,phantomschwarzperleffekt,allemagne,cuir,break,4,,4.163cm³,boîteautomatique
33950,06/2013,107000,450,rs4,audi,2013,noir,cuirnoir,noir,metallise,phantomschwarzperleffekt,allemagne,cuirnoir,break,4,5,4.163cm³,boîteautomatique
34500,10/2013,139600,450,rs4,audi,2013,noir,alcantaranoir,noir,metallise,phantomschwarzperleffekt,,alcantaranoir,break,4,5,4.163cm³,boîteautomatique
44000,06/2014,51000,450,rs4,audi,2014,bleu,,bleu,,,,,break,5,5,4.163cm³,boîteautomatique
44000,10/2013,120112,450,rs4,audi,2013,blanc,cuirnoir,blanc,,,espagne,cuirnoir,break,5,5,4.163cm³,boîteautomatique
44250,11/2014,43000,450,rs4,audi,2014,blanc,,blanc,,,,,break,5,5,4.163cm³,boîteautomatique
44750,02/2015,147300,450,rs4,audi,2015,gris,cuirnoir,gris,metallise,grijs,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
44800,01/2014,73700,450,rs4,audi,2014,gris,,gris,metallise,,,,break,5,5,4.163cm³,boîteautomatique
44850,03/2015,67469,450,rs4,audi,2015,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,allemagne,cuirnoir,break,5,5,4.163cm³,boîteautomatique
44899,05/2016,54900,450,rs4,audi,2016,gris,cuirpartielnoir,gris,metallise,suzukagrau.met,allemagne,cuirpartielnoir,break,4,5,4.163cm³,boîteautomatique
44900,03/2015,53300,450,rs4,audi,2015,noir,cuirnoir,noir,metallise,pantherschwarzkristalleffekt,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
44900,03/2013,113571,451,rs4,audi,2013,noir,cuir,noir,metallise,zwart,allemagne,cuir,break,5,5,4.163cm³,boîteautomatique
44900,04/2015,88300,457,rs4,audi,2015,gris,,gris,,anthracite,,,break,5,,4.163cm³,
44950,11/2012,89220,451,rs4,audi,2012,noir,cuir,noir,metallise,zwart,pays-bas,cuir,break,5,5,4.163cm³,boîteautomatique
44999,11/2013,27000,450,rs4,audi,2013,rouge,alcantaranoir,rouge,metallise,,,alcantaranoir,break,5,5,4.163cm³,boîteautomatique
45000,03/2013,59500,450,rs4,audi,2013,rouge,,rouge,,,,,break,5,5,4.163cm³,boîteautomatique
45400,02/2013,76000,450,rs4,audi,2013,noir,cuirnoir,noir,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
45800,09/2014,69700,450,rs4,audi,2014,bleu,,bleu,,,,,break,5,5,4.163cm³,semi-automatique
45900,06/2014,62000,450,rs4,audi,2014,gris,cuirnoir,gris,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
45900,06/2014,62000,450,rs4,audi,2014,gris,cuirnoir,gris,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
45900,06/2014,62000,450,rs4,audi,2014,gris,cuirnoir,gris,metallise,,,cuirnoir,break,5,5,4.163cm³,boîteautomatique
45900,01/2015,68900,450,rs4,audi,2015,gris,cuirpartielnoir,gris,,grigio,italie,cuirpartielnoir,break,5,5,4.163cm³,boîtemanuelle
45950,05/2014,98300,450,rs4,audi,2014,noir,cuirnoir,noir,metallise,pantherzwart,pays-bas,cuirnoir,break,5,5,4.163cm³,boîteautomatique
59000,04/2018,45085,450,rs4,audi,2018,noir,,noir,metallise,,,,break,5,5,2.894cm³,boîteautomatique
59990,06/2018,11000,450,rs4,audi,2018,noir,,noir,metallise,,,,break,5,5,2.894cm³,boîteautomatique
60890,04/2018,45085,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,schwarz,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
61440,06/2018,19500,450,rs4,audi,2018,rouge,alcantaranoir,rouge,metallise,misanorotperleffekt,,alcantaranoir,break,4,5,2.894cm³,boîteautomatique
61990,04/2013,61900,450,rs4,audi,2013,noir,cuirnoir,noir,metallise,negropantera,espagne,cuirnoir,break,5,5,4.163cm³,boîteautomatique
62970,06/2018,3560,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
62990,05/2018,51000,450,rs4,audi,2018,vert,cuirnoir,vert,metallise,sonomagrün,allemagne,cuirnoir,break,4,5,,boîteautomatique
63440,06/2018,19500,450,rs4,audi,2018,rouge,alcantaranoir,rouge,metallise,misanorotperleffekt,,alcantaranoir,break,4,5,2.894cm³,boîteautomatique
63880,06/2018,9253,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
63970,11/2017,10742,450,rs4,audi,2017,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
63990,06/2018,22990,500,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
63990,06/2018,71585,450,rs4,audi,2018,blanc,cuir,blanc,metallise,wit,belgique,cuir,break,5,5,2.894cm³,boîteautomatique
63999,04/2018,43700,450,rs4,audi,2018,gris,cuirnoir,gris,,nardogrey,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
63999,04/2018,43700,450,rs4,audi,2018,gris,cuirnoir,gris,,nardogrey,belgique,cuirnoir,break,5,5,2.894cm³,boîteautomatique
64000,06/2019,3744,450,rs4,audi,2019,noir,,noir,,,,,break,5,5,2.894cm³,boîteautomatique
64780,08/2018,26569,450,rs4,audi,2018,noir,autresnoir,noir,metallise,mythosschwarz,,autresnoir,break,4,5,2.894cm³,boîteautomatique
64780,08/2018,26569,450,rs4,audi,2018,noir,autresnoir,noir,metallise,mythosschwarz,,autresnoir,break,4,5,2.894cm³,boîteautomatique
64780,08/2018,26569,450,rs4,audi,2018,noir,autresnoir,noir,metallise,mythosschwarz,,autresnoir,break,4,5,2.894cm³,boîteautomatique
64790,06/2018,14990,500,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
64800,06/2018,25000,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,disponibilivaricolori,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
64830,07/2018,14668,450,rs4,audi,2018,rouge,cuirgris,rouge,metallise,misanorotperleffekt,,cuirgris,break,4,5,2.967cm³,boîteautomatique
64900,04/2018,61181,450,rs4,audi,2018,noir,cuirgris,noir,metallise,mythos,italie,cuirgris,break,5,5,2.894cm³,boîteautomatique
64995,05/2018,47458,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,,belgique,cuirnoir,break,5,5,2.894cm³,boîteautomatique
65000,04/2018,87000,450,rs4,audi,2018,gris,,gris,metallise,,,,break,5,5,2.894cm³,boîteautomatique
65820,05/2018,35600,450,rs4,audi,2018,noir,alcantaranoir,noir,metallise,mythosschwarzmetallic,,alcantaranoir,break,4,5,2.894cm³,boîteautomatique
65900,06/2018,34000,450,rs4,audi,2018,argent,cuirnoir,argent,,,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
65900,07/2018,57748,450,rs4,audi,2018,noir,,noir,,,,,break,5,5,2.894cm³,boîteautomatique
65926,11/2017,29996,450,rs4,audi,2017,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
65945,05/2018,13904,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
65945,07/2018,13837,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
65950,06/2018,29399,450,rs4,audi,2018,,cuirnoir,,,mochalatte,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
65990,01/2018,37253,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
66500,07/2018,14200,450,rs4,audi,2018,rouge,cuirautres,rouge,,rossomisano,,cuirautres,break,5,5,2.894cm³,boîteautomatique
66609,-/-,,450,rs4,audi,,gris,,gris,,nardograu,allemagne,,break,4,5,2.894cm³,boîteautomatique
66660,01/2018,47349,450,rs4,audi,2018,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
66900,08/2018,26000,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
67500,05/2018,31000,450,rs4,audi,2018,bleu,,bleu,metallise,,,,break,5,5,2.894cm³,boîteautomatique
67750,08/2018,28410,450,rs4,audi,2018,blanc,cuirgris,blanc,metallise,gletscherweißmetallic,,cuirgris,break,4,5,2.480cm³,boîteautomatique
67920,01/2018,59150,450,rs4,audi,2018,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
67950,06/2018,21896,450,rs4,audi,2018,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
67990,06/2018,3000,450,rs4,audi,2018,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
68450,04/2018,44470,450,rs4,audi,2018,vert,cuirnoir,vert,metallise,sonomagrün,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
68499,03/2018,39654,450,rs4,audi,2018,argent,cuirnoir,argent,,,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
68500,08/2018,13000,450,rs4,audi,2018,gris,cuirnoir,gris,,,italie,cuirnoir,break,5,5,2.967cm³,boîteautomatique
68700,04/2018,45085,450,rs4,audi,2018,noir,cuirpartielnoir,noir,metallise,,allemagne,cuirpartielnoir,break,5,5,2.894cm³,boîteautomatique
68900,11/2017,11955,450,rs4,audi,2017,vert,cuirnoir,vert,metallise,verde,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
69000,12/2018,24500,450,rs4,audi,2018,noir,,noir,,,,,break,5,5,2.894cm³,boîteautomatique
69000,02/2018,59900,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,couleuralacarteaudi,belgique,cuirnoir,break,5,5,3.000cm³,boîteautomatique
69000,06/2018,34000,450,rs4,audi,2018,argent,,argent,metallise,argento,,,break,5,5,2.894cm³,boîteautomatique
69000,02/2018,108000,450,rs4,audi,2018,noir,,noir,metallise,,,,break,,,,
69990,-/-,,450,rs4,audi,,blanc,,blanc,,wählbar,allemagne,,break,5,,2.894cm³,boîteautomatique
69990,04/2018,36266,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,belgique,cuirnoir,break,5,5,2.894cm³,boîteautomatique
69995,04/2018,15181,450,rs4,audi,2018,noir,cuirnoir,noir,,mythoszwart,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
69995,04/2018,15181,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythoszwart,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
70000,05/2018,32133,450,rs4,audi,2018,noir,,noir,,nero,,,break,5,5,2.894cm³,boîteautomatique
70800,06/2018,39900,450,rs4,audi,2018,blanc,cuirpartielnoir,blanc,,,,cuirpartielnoir,break,5,5,2.894cm³,boîteautomatique
70900,06/2018,18400,450,rs4,audi,2018,noir,alcantaranoir,noir,metallise,mythosschwarzmetallic,allemagne,alcantaranoir,break,4,5,2.894cm³,boîteautomatique
71000,04/2018,49000,540,rs4,audi,2018,bleu,,bleu,metallise,,,,break,5,5,2.894cm³,boîteautomatique
71000,08/2018,55000,450,rs4,audi,2018,gris,,gris,,,,,break,5,5,2.894cm³,boîteautomatique
71900,06/2018,32000,450,rs4,audi,2018,vert,cuirnoir,vert,metallise,,italie,cuirnoir,break,5,5,4.163cm³,boîteautomatique
71900,05/2018,34900,450,rs4,audi,2018,noir,cuirnoir,noir,,,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
71900,12/2017,18679,450,rs4,audi,2017,bleu,cuir,bleu,metallise,blu,,cuir,break,5,5,2.894cm³,boîteautomatique
71900,07/2018,26478,450,rs4,audi,2018,blanc,cuir,blanc,,bianco,,cuir,break,5,5,3.000cm³,boîteautomatique
71950,07/2018,26000,450,rs4,audi,2018,gris,cuirnoir,gris,,daytonagrijspareleffect,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
71990,06/2018,,450,rs4,audi,2018,vert,cuirnoir,vert,metallise,sonomagrün,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
72500,01/2018,18000,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,blu,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
72680,03/2018,13731,450,rs4,audi,2018,argent,cuirnoir,argent,metallise,florettsilbermetallic,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
72890,07/2019,29800,450,rs4,audi,2019,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
73000,01/2018,25000,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,,italie,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73430,05/2019,18500,450,rs4,audi,2019,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73585,11/2018,47500,450,rs4,audi,2018,argent,cuirnoir,argent,metallise,varicolori,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73600,08/2018,4925,450,rs4,audi,2018,gris,,gris,,nardo,,,break,5,5,2.894cm³,boîteautomatique
73700,08/2018,10745,450,rs4,audi,2018,gris,cuirnoir,gris,metallise,daytonagrauperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
73900,05/2019,3656,450,rs4,audi,2019,noir,cuirpartielnoir,noir,metallise,mythosschwarz,allemagne,cuirpartielnoir,break,4,5,2.894cm³,boîteautomatique
73900,06/2018,22198,450,rs4,audi,2018,bleu,autresnoir,bleu,metallise,blunavarrametallizzato,,autresnoir,break,5,5,2.894cm³,boîteautomatique
73900,06/2018,25500,450,rs4,audi,2018,gris,cuirpartielnoir,gris,metallise,daytonagraumet.,autriche,cuirpartielnoir,break,5,5,2.894cm³,boîteautomatique
73900,10/2018,14000,450,rs4,audi,2018,gris,cuir,gris,metallise,varicolori,allemagne,cuir,break,3,4,2.894cm³,boîteautomatique
73900,08/2018,37100,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,blu,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73900,08/2018,37100,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,blu,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73900,08/2018,37100,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,blu,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73940,08/2019,30582,450,rs4,audi,2019,noir,cuirnoir,noir,metallise,mythosschwarz,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
73970,06/2019,10244,450,rs4,audi,2019,noir,alcantaranoir,noir,metallise,mythosschwarzmetallic,,alcantaranoir,break,4,5,2.894cm³,boîteautomatique
73990,11/2017,16500,450,rs4,audi,2017,rouge,cuirnoir,rouge,metallise,misanorotperleffekt,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
74000,05/2018,27500,450,rs4,audi,2018,bleu,cuirnoir,bleu,metallise,bluperlato,italie,cuirnoir,break,5,5,3.000cm³,boîteautomatique
74400,03/2018,29000,450,rs4,audi,2018,gris,cuirnoir,gris,metallise,,italie,cuirnoir,break,5,5,2.894cm³,boîteautomatique
74500,07/2018,30000,450,rs4,audi,2018,bleu,,bleu,,,,,break,5,5,2.894cm³,boîteautomatique
74800,06/2018,25000,450,rs4,audi,2018,noir,,noir,metallise,negro,,,break,5,5,2.894cm³,boîteautomatique
74820,07/2018,7800,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
74830,08/2019,17844,450,rs4,audi,2019,blanc,cuirnoir,blanc,metallise,gletscherweiss,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
74879,03/2018,29658,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarz,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
74890,08/2019,18500,450,rs4,audi,2019,gris,cuirnoir,gris,,nardograu,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
74900,08/2019,5000,450,rs4,audi,2019,noir,alcantaranoir,noir,metallise,mythosschwarz,,alcantaranoir,break,5,5,2.894cm³,boîteautomatique
74900,12/2017,17731,450,rs4,audi,2017,bleu,cuirgris,bleu,metallise,blunavarra,,cuirgris,break,5,5,2.894cm³,boîteautomatique
74900,-/-,,450,rs4,audi,,noir,gris,noir,,,italie,gris,break,5,5,2.894cm³,boîteautomatique
75000,05/2018,17000,450,rs4,audi,2018,noir,cuirnoir,noir,metallise,,italie,cuirnoir,break,5,5,2.894cm³,boîteautomatique
75200,01/2018,20000,450,rs4,audi,2018,gris,cuirpartielnoir,gris,metallise,,italie,cuirpartielnoir,break,5,5,,boîteautomatique
75500,02/2018,13500,450,rs4,audi,2018,gris,,gris,,,,,break,5,5,2.894cm³,boîteautomatique
75500,07/2019,10400,450,rs4,audi,2019,gris,cuirnoir,gris,,nardograu,,cuirnoir,break,4,5,2.894cm³,boîteautomatique
75500,05/2018,19000,450,rs4,audi,2018,gris,noir,gris,metallise,grigionardo,italie,noir,break,,,,boîteautomatique
75750,06/2018,35000,450,rs4,audi,2018,blanc,,blanc,metallise,,,,break,5,5,2.894cm³,boîteautomatique
75824,08/2018,32569,510,rs4,audi,2018,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,allemagne,cuirnoir,break,4,5,2.894cm³,boîteautomatique
75888,07/2019,4900,450,rs4,audi,2019,gris,cuirnoir,gris,metallise,daytonagrauperleffekt,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
75900,03/2018,34500,450,rs4,audi,2018,gris,cuirnoir,gris,,nardo,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
75920,05/2019,23375,450,rs4,audi,2019,vert,cuirnoir,vert,metallise,(v4v4)sonomagrünmetallic,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
75950,03/2018,28960,450,rs4,audi,2018,gris,cuirnoir,gris,,,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
75985,07/2018,21500,450,rs4,audi,2018,gris,cuirnoir,gris,metallise,daytonagrauperleffekt,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
76000,08/2018,51000,450,rs4,audi,2018,gris,cuirnoir,gris,metallise,,,cuirnoir,break,5,2,2.894cm³,boîteautomatique
76250,09/2018,17606,450,rs4,audi,2018,gris,noir,gris,,nardogray,belgique,noir,break,4,2,2.900cm³,boîteautomatique
76450,11/2017,21935,450,rs4,audi,2017,noir,cuirnoir,noir,metallise,mythosschwarz,,cuirnoir,break,5,5,2.894cm³,boîteautomatique
76820,12/2019,5178,450,rs4,audi,2019,noir,cuirnoir,noir,metallise,mythosschwarzmetallic,allemagne,cuirnoir,break,5,5,2.894cm³,boîteautomatique
