Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
6900,12/2004,180000,170,z4,bmw,2004,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
6900,07/2003,191500,192,z4,bmw,2003,rouge,cuirautres,rouge,metallise,merlot-rot,,cuirautres,cabriolet,2,2,2.494cm³,boîtemanuelle
6980,07/2004,188000,170,z4,bmw,2004,argent,cuirnoir,argent,metallise,,,cuirnoir,cabriolet,2,2,2.171cm³,boîtemanuelle
6999,04/2006,173000,150,z4,bmw,2006,gris,,gris,metallise,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7000,05/2003,215414,231,z4,bmw,2003,noir,,noir,,,,,cabriolet,2,2,2.979cm³,boîteautomatique
7000,01/2005,234000,170,z4,bmw,2005,argent,,argent,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7200,09/2004,199000,170,z4,bmw,2004,noir,,noir,metallise,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7200,03/2004,227000,192,z4,bmw,2004,noir,,noir,metallise,,,,cabriolet,2,2,2.494cm³,boîtemanuelle
7250,05/2006,144000,150,z4,bmw,2006,argent,,argent,,,,,cabriolet,2,2,1.995cm³,boîtemanuelle
7250,10/2003,195000,231,z4,bmw,2003,gris,,gris,,,,,cabriolet,2,2,2.979cm³,boîtemanuelle
7250,03/2005,178500,170,z4,bmw,2005,noir,cuirnoir,noir,,,,cuirnoir,cabriolet,2,2,2.171cm³,boîtemanuelle
7300,03/2005,145000,170,z4,bmw,2005,noir,,noir,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7300,08/2003,250000,231,z4,bmw,2003,noir,cuirnoir,noir,metallise,nero,,cuirnoir,cabriolet,2,2,2.979cm³,boîtemanuelle
7300,03/2004,209138,170,z4,bmw,2004,noir,cuirbeige,noir,,,,cuirbeige,cabriolet,3,2,2.200cm³,boîtemanuelle
7300,01/2004,151000,170,z4,bmw,2004,gris,,gris,,,,,cabriolet,2,2,2.171cm³,boîtemanuelle
7350,03/2007,140950,150,z4,bmw,2007,gris,cuirnoir,gris,metallise,,,cuirnoir,cabriolet,2,2,1.995cm³,boîtemanuelle
7449,04/2004,69248,170,z4,bmw,2004,gris,cuirnoir,gris,metallise,sterlinggraumetallic,allemagne,cuirnoir,cabriolet,2,2,2.171cm³,boîtemanuelle
