Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
61911,10/1986,176300,231,911,porsche,1986,blanc,cuirpartielnoir,blanc,,,,cuirpartielnoir,coupe,2,4,3.125cm³,boîtemanuelle
62000,03/1986,39900,230,930,porsche,1986,or,,or,,,,,cabriolet,,,,
62000,03/1986,134000,231,911,porsche,1986,rouge,,rouge,,,,,,,,,
65000,02/1986,115000,231,911,porsche,1986,blanc,cuirpartielnoir,blanc,,bianco,italie,cuirpartielnoir,coupe,2,4,3.200cm³,boîtemanuelle
65400,01/1986,42029,,911,porsche,1986,,,,,autre,,,coupe,,,,boîtemanuelle
65911,07/1986,98200,207,911,porsche,1986,noir,cuirnoir,noir,,,allemagne,cuirnoir,cabriolet,2,4,3.125cm³,boîtemanuelle
67500,12/1986,113600,218,911,porsche,1986,rouge,cuirpartielnoir,rouge,,indischrot,,cuirpartielnoir,cabriolet,2,4,,boîtemanuelle
67900,03/1986,118000,231,911,porsche,1986,gris,cuirpartielbleu,gris,metallise,,italie,cuirpartielbleu,cabriolet,2,4,3.164cm³,boîtemanuelle
68000,07/1986,125000,231,911,porsche,1986,rouge,noir,rouge,,,,noir,,2,4,,
68500,09/1986,161500,245,targa,porsche,1986,blanc,cuirnoir,blanc,,grand-prix-weiß,,cuirnoir,cabriolet,2,4,3.125cm³,boîtemanuelle
69500,09/1986,30000,231,911,porsche,1986,bleu,cuirbleu,bleu,metallise,,belgique,cuirbleu,cabriolet,,,3.200cm³,boîtemanuelle
71950,01/1986,163006,,911,porsche,1986,bleu,cuir,bleu,metallise,lichtblauw,,cuir,coupe,2,,,boîtemanuelle
72000,03/1986,94500,231,911,porsche,1986,rouge,cuirnoir,rouge,,rosso,allemagne,cuirnoir,coupe,3,4,3.164cm³,boîtemanuelle
74800,07/1986,3856,207,911,porsche,1986,argent,cuirpartielnoir,argent,metallise,leinen,,cuirpartielnoir,cabriolet,2,4,3.125cm³,boîtemanuelle
75000,03/1986,241139,207,911,porsche,1986,rouge,,rouge,,indischrot,,,cabriolet,,,3.200cm³,boîtemanuelle
75000,11/1986,150000,231,911,porsche,1986,rouge,cuirnoir,rouge,,,,cuirnoir,cabriolet,,,,
75991,04/1986,100210,231,911,porsche,1986,bleu,cuirautres,bleu,metallise,,allemagne,cuirautres,coupe,2,4,3.125cm³,boîtemanuelle
79900,03/1986,113000,231,911,porsche,1986,bleu,cuirautres,bleu,,unidunkelblau347,allemagne,cuirautres,cabriolet,2,4,3.125cm³,boîtemanuelle
135000,08/1986,89475,300,911,porsche,1986,noir,,noir,,,,,coupe,2,,3.299cm³,boîtemanuelle
135000,06/1986,123000,300,911,porsche,1986,rouge,cuirnoir,rouge,,,,cuirnoir,coupe,2,4,3.300cm³,boîtemanuelle
139000,01/1986,7000,231,911,porsche,1986,rouge,,rouge,,rot,,,cabriolet,,,3.164cm³,boîtemanuelle
144930,02/1986,89911,300,911,porsche,1986,noir,tissuautres,noir,,schwarz,,tissuautres,coupe,2,4,3.300cm³,boîtemanuelle
147000,03/1986,73050,300,911,porsche,1986,rouge,cuirnoir,rouge,,indischrot,italie,cuirnoir,coupe,2,4,3.300cm³,boîtemanuelle
150000,01/1986,160000,250,991,porsche,1986,bleu,bleu,bleu,,,,bleu,coupe,3,4,,
175000,06/1986,69000,407,930,porsche,1986,noir,,noir,metallise,,,,,,,,
175000,07/1986,5000,375,930,porsche,1986,argent,cuirnoir,argent,metallise,silbermetallic,allemagne,cuirnoir,coupe,2,2,3.299cm³,boîtemanuelle
300000,04/1986,130121,163,944,porsche,1986,noir,,noir,metallise,,,,coupe,2,,2.479cm³,boîtemanuelle
46000,05/1987,104770,231,911,porsche,1987,noir,noir,noir,,,,noir,coupe,2,4,3.164cm³,boîtemanuelle
54900,07/1987,148700,218,911,porsche,1987,blanc,cuirpartielbleu,blanc,,carreraweiss,,cuirpartielbleu,cabriolet,2,4,3.125cm³,boîtemanuelle
59850,02/1987,88700,320,928,porsche,1987,bleu,cuir,bleu,metallise,marineblau,allemagne,cuir,coupe,2,4,4.957cm³,boîtemanuelle
49000,06/1987,89000,230,911,porsche,1987,bleu,,bleu,metallise,azul,,,coupe,2,4,3.164cm³,boîtemanuelle
53900,07/1987,105000,218,targa,porsche,1987,blanc,cuirpartielnoir,blanc,,grandprixweiss,etats-unis,cuirpartielnoir,coupe,2,4,3.125cm³,boîtemanuelle
55000,06/1987,131000,231,930,porsche,1987,bleu,tissubleu,bleu,metallise,,allemagne,tissubleu,coupe,2,4,,
61500,08/1987,140200,218,911,porsche,1987,bleu,bleu,bleu,metallise,marineblaumetallic,,bleu,coupe,2,4,3.125cm³,boîtemanuelle
98300,12/1987,127913,218,911,porsche,1987,noir,cuirbeige,noir,,schwarz,,cuirbeige,cabriolet,2,4,3.125cm³,boîtemanuelle
149930,11/1987,55500,281,930,porsche,1987,,cuirbrun,,metallise,lagoongreen,,cuirbrun,cabriolet,2,,3.258cm³,boîtemanuelle
159000,12/1987,47083,300,911,porsche,1987,gris,cuirbeige,gris,metallise,felsengrünmetallic,allemagne,cuirbeige,coupe,2,4,3.003cm³,boîtemanuelle
2800,01/1987,100000,150,924,porsche,1987,rouge,,rouge,,,,,coupe,2,4,2.449cm³,boîtemanuelle
3944,08/1987,163000,163,944,porsche,1987,blanc,,blanc,,,,,coupe,2,4,2.449cm³,boîtemanuelle
6950,11/1987,356950,160,944,porsche,1987,beige,,beige,metallise,,,,coupe,2,,2.500cm³,boîtemanuelle
7999,04/1987,145000,150,924,porsche,1987,,,,metallise,zermattsilber-metallicly7y,,,coupe,2,4,2.449cm³,boîtemanuelle
8000,01/1987,120000,150,924,porsche,1987,rouge,,rouge,,,,,coupe,,,,
8000,06/1987,273000,160,944,porsche,1987,bleu,cuirpartielbeige,bleu,,,pays-bas,cuirpartielbeige,coupe,2,4,2.479cm³,boîtemanuelle
8450,06/1987,196507,150,944,porsche,1987,noir,,noir,,zwart,,,coupe,2,,2.479cm³,boîtemanuelle
9950,03/1987,69900,150,924,porsche,1987,blanc,cuirnoir,blanc,,,belgique,cuirnoir,coupe,2,2,,boîtemanuelle
10000,01/1987,235000,150,944,porsche,1987,noir,,noir,metallise,,,,,,,,
