Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
285000,07/1966,17790,300,330,ferrari,1966,argent,cuirnoir,argent,,,italie,cuirnoir,coupe,3,4,3.967cm³,boîtemanuelle
285000,07/1966,17790,300,330,ferrari,1966,argent,cuirnoir,argent,metallise,,italie,cuirnoir,coupe,3,4,3.967cm³,boîtemanuelle
289900,07/1966,117000,300,330,ferrari,1966,argent,cuirnoir,argent,metallise,,,cuirnoir,coupe,2,4,,boîtemanuelle
355000,01/1966,31434,279,330,ferrari,1966,argent,cuirbleu,argent,metallise,,,cuirbleu,coupe,2,4,3.967cm³,boîtemanuelle
1950000,06/1966,,330,275,ferrari,1966,vert,cuirbeige,vert,metallise,verde,,cuirbeige,citadine,,,,boîtemanuelle
2999999,05/1966,111000,305,330,ferrari,1966,rouge,cuirbeige,rouge,,rossofiorano,etats-unis,cuirbeige,cabriolet,2,2,3.967cm³,boîtemanuelle
289000,07/1967,8882,299,330,ferrari,1967,noir,cuirbrun,noir,metallise,schwarz,,cuirbrun,coupe,2,,3.940cm³,boîtemanuelle
309000,03/1967,56000,300,330,ferrari,1967,beige,cuirnoir,beige,metallise,blau-metallic,,cuirnoir,coupe,2,,3.940cm³,boîtemanuelle
379900,01/1967,67483,,330,ferrari,1967,rouge,,rouge,,rojo,,,,5,,,boîtemanuelle
675000,07/1967,6500,300,330,ferrari,1967,rouge,noir,rouge,,,,noir,coupe,,,,
107750,03/1969,83015,321,365,ferrari,1969,rouge,,rouge,,,,,coupe,,,,
185000,04/1969,40000,320,365,ferrari,1969,rouge,,rouge,,,,,,,,,
215000,06/1969,10173,320,365,ferrari,1969,bleu,cuirnoir,bleu,metallise,,,cuirnoir,coupe,2,4,4.200cm³,boîtemanuelle
242000,06/1969,75500,275,365,ferrari,1969,bleu,cuirbeige,bleu,metallise,,italie,cuirbeige,coupe,2,4,4.390cm³,boîtemanuelle
678990,04/1970,10626,352,365,ferrari,1970,bleu,beige,bleu,,,,beige,coupe,,,,
725000,01/1970,56986,352,daytona,ferrari,1970,bleu,cuirnoir,bleu,metallise,azzuro,belgique,cuirnoir,coupe,2,2,4.390cm³,boîtemanuelle
239850,10/1970,121896,275,365,ferrari,1970,bleu,cuirbeige,bleu,metallise,daytona-blau,allemagne,cuirbeige,coupe,2,4,4.360cm³,boîtemanuelle
419900,08/1970,4977,,246,ferrari,1970,jaune,,jaune,,amarillo,,,,5,,,boîtemanuelle
899950,07/1970,9513,441,365,ferrari,1970,rouge,tissunoir,rouge,,rood,pays-bas,tissunoir,autres,2,2,4.360cm³,boîtemanuelle
535000,09/1971,101000,352,365,ferrari,1971,rouge,noir,rouge,,,france,noir,coupe,,,,
279000,09/1971,70025,194,246,ferrari,1971,jaune,cuirnoir,jaune,,giallo20y,,cuirnoir,coupe,2,2,2.418cm³,boîtemanuelle
265000,01/1971,84000,340,365,ferrari,1971,brun,cuirnoir,brun,metallise,,,cuirnoir,,2,,4.400cm³,
310000,01/1971,93434,194,,ferrari,1971,rouge,cuirnoir,rouge,,,,cuirnoir,coupe,2,2,2.419cm³,boîtemanuelle
319999,08/1971,38816,194,246,ferrari,1971,bleu,cuirbeige,bleu,,bluscuro,italie,cuirbeige,coupe,2,2,2.413cm³,semi-automatique
319999,08/1971,38816,194,246,ferrari,1971,bleu,cuirbeige,bleu,,bluscuro,italie,cuirbeige,coupe,2,2,2.413cm³,semi-automatique
350000,08/1971,29492,194,dinogt4,ferrari,1971,rouge,cuirnoir,rouge,,rossodino,,cuirnoir,coupe,2,2,2.418cm³,boîtemanuelle
380000,03/1971,60000,265,246,ferrari,1971,gris,cuirnoir,gris,metallise,,,cuirnoir,coupe,2,2,,
749000,01/1971,84271,352,daytona,ferrari,1971,rouge,noir,rouge,,,autriche,noir,coupe,2,2,4.400cm³,boîtemanuelle
820000,01/1971,27000,352,daytona,ferrari,1971,rouge,cuirnoir,rouge,,,italie,cuirnoir,coupe,2,2,,boîtemanuelle
820000,01/1971,27000,352,365,ferrari,1971,rouge,cuirnoir,rouge,,,italie,cuirnoir,coupe,2,2,,boîtemanuelle
77900,07/1972,98500,320,365,ferrari,1972,argent,cuirbrun,argent,metallise,,autriche,cuirbrun,coupe,2,4,4.390cm³,boîtemanuelle
266500,04/1972,16600,340,365,ferrari,1972,argent,cuirnoir,argent,metallise,grigioargento.2.443.048it.,italie,cuirnoir,coupe,,4,4.930cm³,boîtemanuelle
379000,05/1972,28600,190,246,ferrari,1972,rouge,cuirnoir,rouge,,dinorosso,italie,cuirnoir,coupe,2,2,2.403cm³,boîtemanuelle
