Price,Immat,KM,Power,modele,marque,annee,couleurexterieure,interieur,couleurexterieure,typedepeinture,couleuroriginale,versionpays,interieur,carrosserie,portes,sieges,cylindree,transmission
220000,12/1986,62240,309,,astonmartin,1986,gris,cuirbeige,gris,metallise,cumberlandgreyacr2,,cuirbeige,cabriolet,2,4,5.340cm³,boîteautomatique
338888,07/1988,13000,500,vantage,astonmartin,1988,bleu,cuirpartielbeige,bleu,metallise,,,cuirpartielbeige,cabriolet,,4,6.300cm³,boîtemanuelle
56500,06/1990,78000,334,virage,astonmartin,1990,rouge,cuirautres,rouge,,astonracingred,,cuirautres,coupe,2,4,5.340cm³,boîteautomatique
65900,10/1990,64900,334,virage,astonmartin,1990,vert,noir,vert,metallise,,,noir,coupe,2,4,5.341cm³,boîtemanuelle
65900,10/1990,64900,334,virage,astonmartin,1990,vert,noir,vert,metallise,,,noir,coupe,2,4,5.341cm³,boîtemanuelle
67900,10/1990,64900,334,virage,astonmartin,1990,vert,noir,vert,metallise,,,noir,coupe,2,4,5.341cm³,boîtemanuelle
95000,08/1990,24200,310,virage,astonmartin,1990,noir,cuirnoir,noir,,ravenblack,royaume-uni,cuirnoir,coupe,2,4,5.341cm³,boîtemanuelle
69950,09/1991,43500,334,virage,astonmartin,1991,bleu,cuirpartiel,bleu,metallise,blauw,pays-bas,cuirpartiel,coupe,2,4,5.340cm³,boîtemanuelle
75000,04/1991,45300,310,virage,astonmartin,1991,gris,cuirgris,gris,metallise,cumberlandgrey,,cuirgris,coupe,2,4,5.341cm³,boîtemanuelle
49900,03/1992,35689,310,virage,astonmartin,1992,vert,cuir,vert,uni,groenmetallic,,cuir,autres,2,,5.340cm³,boîteautomatique
95000,03/1993,109000,310,virage,astonmartin,1993,gris,cuirnoir,gris,,,,cuirnoir,cabriolet,2,4,5.341cm³,boîteautomatique
95000,03/1993,109000,310,virage,astonmartin,1993,gris,cuirnoir,gris,,,,cuirnoir,cabriolet,2,4,5.300cm³,boîteautomatique
95500,05/1993,44926,310,virage,astonmartin,1993,noir,cuirautres,noir,,cannockblack,,cuirautres,cabriolet,2,4,5.340cm³,boîteautomatique
155000,12/1993,13600,334,virage,astonmartin,1993,blanc,cuirbeige,blanc,metallise,weiß,etats-unis,cuirbeige,cabriolet,2,4,5.340cm³,boîteautomatique
104750,01/1994,71745,,virage,astonmartin,1994,noir,cuirnoir,noir,,zwart,,cuirnoir,cabriolet,2,,,boîteautomatique
40000,09/1996,145500,340,db7,astonmartin,1996,vert,,vert,,,,,coupe,2,4,3.239cm³,boîtemanuelle
49990,01/1996,86963,310,db7,astonmartin,1996,noir,cuirgris,noir,metallise,,,cuirgris,coupe,2,4,3.239cm³,boîteautomatique
232000,10/1996,22000,557,virage,astonmartin,1996,vert,cuirbeige,vert,,,allemagne,cuirbeige,coupe,2,4,5.340cm³,boîtemanuelle
330000,09/1996,21500,557,v8,astonmartin,1996,vert,cuir,vert,,,,cuir,coupe,2,4,5.340cm³,boîtemanuelle
40000,09/1997,89000,340,db7,astonmartin,1997,gris,cuirnoir,gris,metallise,,france,cuirnoir,coupe,2,4,3.239cm³,boîtemanuelle
39950,01/1997,126000,340,db7,astonmartin,1997,bleu,,bleu,metallise,,,,coupe,2,4,3.239cm³,boîtemanuelle
43500,07/1997,67000,332,db7,astonmartin,1997,vert,cuirbeige,vert,,,italie,cuirbeige,coupe,2,4,3.239cm³,boîteautomatique
31000,06/1998,101433,355,db7,astonmartin,1998,argent,,argent,,,,,,,,,
34950,02/1998,123776,340,db7,astonmartin,1998,bleu,cuirbeige,bleu,,blauw,pays-bas,cuirbeige,coupe,2,4,,boîteautomatique
50000,11/1998,55000,332,db7,astonmartin,1998,bleu,,bleu,,,,,cabriolet,2,4,3.239cm³,boîtemanuelle
42900,09/2000,80000,420,db7,astonmartin,2000,gris,cuirbleu,gris,,,france,cuirbleu,coupe,2,2,5.935cm³,boîteautomatique
29500,10/2000,172402,416,db7,astonmartin,2000,bleu,cuir,bleu,metallise,blauw,pays-bas,cuir,coupe,2,4,5.935cm³,boîtemanuelle
47950,06/2000,45600,416,db7,astonmartin,2000,vert,cuir,vert,metallise,chilterngreen(groenmet,,cuir,coupe,2,4,5.935cm³,boîteautomatique
49900,02/2000,81665,417,db7,astonmartin,2000,gris,cuir,gris,metallise,cannadifucile(grijsmet,pays-bas,cuir,cabriolet,2,4,5.935cm³,boîteautomatique
49950,01/2000,89820,416,db7,astonmartin,2000,vert,cuirbrun,vert,,,,cuirbrun,cabriolet,2,4,5.935cm³,boîteautomatique
51950,06/2000,77027,417,db7,astonmartin,2000,gris,cuirgris,gris,,lichtgrijs,,cuirgris,cabriolet,2,4,5.935cm³,boîteautomatique
55000,05/2000,7800,420,db7,astonmartin,2000,rouge,cuir,rouge,metallise,bordeaux,monaco,cuir,coupe,2,4,5.935cm³,boîteautomatique
58500,08/2000,30590,416,db7,astonmartin,2000,noir,cuirbrun,noir,,avonblackcharcoal,belgique,cuirbrun,cabriolet,2,4,5.935cm³,boîteautomatique
195000,05/2000,15940,354,virage,astonmartin,2000,bleu,cuirbeige,bleu,metallise,antrimblue,belgique,cuirbeige,cabriolet,2,4,5.340cm³,boîteautomatique
595000,08/2000,12700,,v8,astonmartin,2000,vert,cuirbeige,vert,metallise,astonmartinracinggreen,,cuirbeige,coupe,2,4,,
75000,06/2003,32522,457,vanquish,astonmartin,2003,noir,cuirnoir,noir,metallise,,,cuirnoir,coupe,2,2,5.935cm³,boîteautomatique
79900,01/2003,48972,457,vanquish,astonmartin,2003,argent,cuirnoir,argent,metallise,,france,cuirnoir,coupe,2,2,5.935cm³,boîteautomatique
38007,08/2003,79000,416,db7,astonmartin,2003,gris,cuirgris,gris,metallise,,,cuirgris,cabriolet,2,4,5.935cm³,boîteautomatique
39500,05/2003,37000,420,db7,astonmartin,2003,argent,,argent,metallise,,,,coupe,,,,boîteautomatique
44999,05/2003,37000,420,db7,astonmartin,2003,argent,cuirblanc,argent,metallise,,espagne,cuirblanc,coupe,2,4,5.935cm³,boîteautomatique
45000,11/2003,63000,420,db7,astonmartin,2003,gris,,gris,metallise,gris,,,coupe,2,4,5.935cm³,boîteautomatique
49500,07/2003,83200,420,db7,astonmartin,2003,blanc,cuirnoir,blanc,,jaguaronyxwhite,unioneuropeenne,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
49950,01/2003,80150,416,db7,astonmartin,2003,gris,cuir,gris,,grijs,pays-bas,cuir,coupe,2,4,5.935cm³,boîtemanuelle
54900,07/2003,62363,420,db7,astonmartin,2003,noir,,noir,metallise,negro,,,cabriolet,2,4,5.900cm³,boîteautomatique
55000,06/2003,15550,420,db7,astonmartin,2003,gris,cuirnoir,gris,metallise,,italie,cuirnoir,cabriolet,2,4,5.935cm³,boîtemanuelle
59900,04/2003,20099,416,db7,astonmartin,2003,argent,cuirnoir,argent,,stronsaysilver,,cuirnoir,cabriolet,2,4,5.935cm³,boîteautomatique
59950,06/2003,49500,416,db7,astonmartin,2003,vert,autres,vert,,chilterngreen,pays-bas,autres,cabriolet,2,4,5.935cm³,boîteautomatique
67500,01/2003,87186,420,db7,astonmartin,2003,bleu,cuirbeige,bleu,metallise,,,cuirbeige,cabriolet,2,4,5.935cm³,boîteautomatique
69500,07/2003,23000,466,vanquish,astonmartin,2003,gris,,gris,,,,,coupe,2,4,5.935cm³,semi-automatique
69950,02/2003,65904,470,vanquish,astonmartin,2003,gris,cuirnoir,gris,metallise,lichtgrijs,pays-bas,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
79900,11/2003,43493,441,db7,astonmartin,2003,vert,cuirbeige,vert,metallise,britishracinggreen,belgique,cuirbeige,coupe,3,4,5.935cm³,boîtemanuelle
87990,03/2003,46622,466,vanquish,astonmartin,2003,gris,,gris,,gris,,,,2,,5.935cm³,boîteautomatique
89500,02/2003,6052,435,db7,astonmartin,2003,bleu,cuirrouge,bleu,,blupozzi,pays-bas,cuirrouge,coupe,2,4,5.935cm³,boîtemanuelle
89900,02/2003,70066,457,vanquish,astonmartin,2003,gris,,gris,,gris,,,coupe,2,,5.935cm³,boîtemanuelle
92500,05/2003,45866,469,vanquish,astonmartin,2003,gris,cuirgris,gris,,cairngorngrey,,cuirgris,coupe,2,4,5.935cm³,semi-automatique
99000,08/2003,33900,441,db7,astonmartin,2003,noir,cuirnoir,noir,metallise,,allemagne,cuirnoir,coupe,2,,,boîtemanuelle
99000,05/2003,79900,460,vanquish,astonmartin,2003,rouge,cuirbeige,rouge,,rathlinred9567,,cuirbeige,coupe,2,2,5.935cm³,semi-automatique
120000,05/2003,63000,466,vanquish,astonmartin,2003,gris,,gris,,grisfonce,,,,2,,5.935cm³,boîtemanuelle
149900,06/2003,38503,420,db7,astonmartin,2003,noir,,noir,,,,,cabriolet,2,4,5.935cm³,boîtemanuelle
32900,08/2004,126000,457,db9,astonmartin,2004,beige,cuirrouge,beige,metallise,,,cuirrouge,coupe,2,4,5.935cm³,boîteautomatique
39880,07/2004,89000,457,db9,astonmartin,2004,noir,cuirnoir,noir,metallise,negro,espagne,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
32900,08/2004,126000,457,db9,astonmartin,2004,brun,cuirrouge,brun,,,,cuirrouge,coupe,2,4,5.935cm³,boîteautomatique
36500,06/2004,94717,450,db9,astonmartin,2004,noir,,noir,metallise,negro,,,coupe,2,4,5.935cm³,boîteautomatique
42900,08/2004,142152,457,db9,astonmartin,2004,gris,cuir,gris,metallise,grijs,pays-bas,cuir,coupe,2,4,5.935cm³,boîteautomatique
49000,08/2004,79000,450,db9,astonmartin,2004,gris,,gris,metallise,,,,coupe,2,4,5.935cm³,boîteautomatique
49489,09/2004,67500,455,db9,astonmartin,2004,gris,cuirnoir,gris,metallise,,allemagne,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
49970,09/2004,78646,457,db9,astonmartin,2004,gris,,gris,,gris,,,coupe,,,,boîteautomatique
54990,05/2004,28700,420,db7,astonmartin,2004,gris,cuirbeige,gris,,,belgique,cuirbeige,coupe,2,4,5.935cm³,boîtemanuelle
57950,06/2004,65055,451,db9,astonmartin,2004,noir,cuirnoir,noir,metallise,zwart,,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
72900,04/2004,70355,420,db7,astonmartin,2004,gris,cuir,gris,,gris,france,cuir,coupe,2,2,5.935cm³,boîteautomatique
74000,09/2004,45300,416,db7,astonmartin,2004,vert,cuirnoir,vert,metallise,,,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
74900,09/2004,46900,466,vanquish,astonmartin,2004,gris,,gris,,grisf,,,,2,,5.935cm³,boîtemanuelle
75950,09/2004,53500,420,db7,astonmartin,2004,bleu,cuir,bleu,,slateblue,,cuir,cabriolet,2,4,5.935cm³,boîteautomatique
79500,04/2004,57440,469,vanquish,astonmartin,2004,bleu,cuirautres,bleu,metallise,antrimblue,allemagne,cuirautres,coupe,2,4,5.935cm³,boîteautomatique
79900,03/2004,28455,460,vanquish,astonmartin,2004,vert,alcantarabeige,vert,metallise,,allemagne,alcantarabeige,coupe,2,2,5.935cm³,boîteautomatique
82500,06/2004,50880,469,vanquish,astonmartin,2004,gris,cuirnoir,gris,,grijs,,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
84990,04/2004,39000,469,vanquish,astonmartin,2004,gris,cuirnoir,gris,metallise,,belgique,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
109500,01/2004,49752,,vanquish,astonmartin,2004,argent,cuirrouge,argent,,zilver,,cuirrouge,coupe,2,,,boîteautomatique
150000,08/2004,29000,457,vanquish,astonmartin,2004,bleu,,bleu,,azul,,,coupe,2,4,5.935cm³,boîteautomatique
435000,03/2004,5900,432,db7,astonmartin,2004,vert,cuirgris,vert,metallise,astonmartinracinggreen,,cuirgris,coupe,2,2,5.935cm³,boîtemanuelle
47450,09/2005,60405,385,vantage,astonmartin,2005,gris,cuirnoir,gris,metallise,grijs,suisse,cuirnoir,coupe,3,2,4.280cm³,boîtemanuelle
47500,12/2005,79876,385,vantage,astonmartin,2005,argent,cuirnoir,argent,metallise,,belgique,cuirnoir,coupe,2,4,4.300cm³,boîtemanuelle
53900,09/2005,47500,455,db9,astonmartin,2005,noir,cuirautres,noir,metallise,,,cuirautres,cabriolet,,,5.935cm³,boîteautomatique
109990,05/2005,29992,528,vanquish,astonmartin,2005,,,,,greenbritish,,,,2,,5.935cm³,boîtemanuelle
32000,07/2005,147000,455,db9,astonmartin,2005,noir,,noir,,,,,coupe,2,4,5.935cm³,boîteautomatique
39990,07/2005,65000,457,db9,astonmartin,2005,brun,cuirbrun,brun,metallise,,,cuirbrun,cabriolet,2,4,5.935cm³,boîteautomatique
41900,09/2005,110000,457,db9,astonmartin,2005,argent,cuir,argent,metallise,,italie,cuir,coupe,2,4,5.935cm³,boîteautomatique
42990,04/2005,118500,450,db9,astonmartin,2005,gris,cuirbleu,gris,metallise,,italie,cuirbleu,coupe,2,4,5.935cm³,boîteautomatique
44000,06/2005,90000,457,db9,astonmartin,2005,gris,cuirnoir,gris,metallise,,,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
44500,03/2005,85200,457,db9,astonmartin,2005,noir,cuirbrun,noir,metallise,,,cuirbrun,coupe,2,4,5.935cm³,boîteautomatique
44945,02/2005,95130,457,db9,astonmartin,2005,bleu,cuir,bleu,metallise,celesteblue(lichtblauw,pays-bas,cuir,coupe,2,4,5.935cm³,boîteautomatique
48950,02/2005,57487,457,db9,astonmartin,2005,vert,cuir,vert,metallise,groen,,cuir,coupe,2,4,5.935cm³,boîteautomatique
49500,08/2005,56000,457,db9,astonmartin,2005,noir,cuirnoir,noir,,schwarz,,cuirnoir,cabriolet,2,4,5.935cm³,boîteautomatique
49800,06/2005,40550,455,db9,astonmartin,2005,noir,,noir,metallise,,,,coupe,2,4,5.935cm³,boîteautomatique
49900,02/2005,66669,450,db9,astonmartin,2005,gris,cuir,gris,,grijs,pays-bas,cuir,coupe,2,4,5.935cm³,boîteautomatique
49950,06/2005,92391,457,db9,astonmartin,2005,gris,cuirbrun,gris,metallise,grijs,pays-bas,cuirbrun,coupe,2,4,5.935cm³,boîteautomatique
49970,10/2005,28480,455,db9,astonmartin,2005,noir,,noir,metallise,,,,coupe,2,4,5.935cm³,boîteautomatique
49970,10/2005,28480,455,db9,astonmartin,2005,noir,,noir,,,,,coupe,2,4,5.935cm³,boîteautomatique
49980,07/2005,49800,385,v8,astonmartin,2005,bleu,cuirgris,bleu,metallise,celestebluemetallic,,cuirgris,coupe,2,2,4.282cm³,boîtemanuelle
49990,09/2005,51927,450,db9,astonmartin,2005,blanc,cuirrouge,blanc,,,,cuirrouge,cabriolet,2,4,5.935cm³,boîteautomatique
51500,11/2005,40086,457,db9,astonmartin,2005,noir,cuirrouge,noir,metallise,,,cuirrouge,coupe,2,4,5.935cm³,boîteautomatique
51500,08/2005,86000,457,db9,astonmartin,2005,gris,,gris,,,,,coupe,2,4,5.935cm³,boîteautomatique
53900,03/2005,76000,457,db9,astonmartin,2005,beige,,beige,,beigemetal,,,,3,,5.935cm³,boîteautomatique
54899,08/2005,52000,457,db9,astonmartin,2005,noir,cuirautres,noir,metallise,obsidianblack.(fasttrack),allemagne,cuirautres,cabriolet,2,4,5.935cm³,boîteautomatique
56950,07/2005,86400,457,db9,astonmartin,2005,noir,cuirbeige,noir,,donkerzwart,pays-bas,cuirbeige,cabriolet,2,4,5.935cm³,boîteautomatique
59000,06/2005,28042,457,db9,astonmartin,2005,bleu,cuirnoir,bleu,metallise,,,cuirnoir,cabriolet,2,4,5.935cm³,boîteautomatique
59800,06/2005,31500,450,db9,astonmartin,2005,gris,,gris,,gris,espagne,,cabriolet,2,4,5.935cm³,boîteautomatique
59990,11/2005,44500,389,vantage,astonmartin,2005,orange,,orange,,orange,,,,,,,boîtemanuelle
59999,08/2005,55700,450,db9,astonmartin,2005,gris,beige,gris,,,,beige,coupe,2,4,5.935cm³,boîteautomatique
60000,01/2005,60000,450,db9,astonmartin,2005,gris,cuir,gris,metallise,,espagne,cuir,coupe,2,4,5.935cm³,boîteautomatique
62000,09/2005,75000,457,db9,astonmartin,2005,noir,,noir,,,,,cabriolet,2,4,5.935cm³,boîteautomatique
62500,11/2005,49000,450,db9,astonmartin,2005,noir,,noir,,negro,,,cabriolet,2,4,5.935cm³,boîteautomatique
64941,09/2005,16000,455,db9,astonmartin,2005,noir,cuirnoir,noir,,,allemagne,cuirnoir,cabriolet,2,4,5.935cm³,boîteautomatique
64950,09/2005,38100,451,db9,astonmartin,2005,gris,cuirbeige,gris,metallise,grijs,,cuirbeige,cabriolet,2,4,5.935cm³,boîteautomatique
69900,02/2005,41000,466,vanquish,astonmartin,2005,noir,cuirnoir,noir,,,,cuirnoir,coupe,2,2,,boîteautomatique
69950,06/2005,39967,451,db9,astonmartin,2005,noir,cuirbrun,noir,metallise,zwart,,cuirbrun,cabriolet,2,4,5.935cm³,boîteautomatique
70000,08/2005,92000,450,db9,astonmartin,2005,noir,,noir,metallise,,,,cabriolet,2,4,5.935cm³,boîtemanuelle
81000,04/2005,43000,469,vanquish,astonmartin,2005,vert,autresbeige,vert,,britishracinggreen,allemagne,autresbeige,coupe,2,2,5.935cm³,boîteautomatique
87000,10/2005,28000,528,vanquish,astonmartin,2005,noir,cuirnoir,noir,,,italie,cuirnoir,coupe,2,4,5.935cm³,semi-automatique
100000,03/2005,61095,528,vanquish,astonmartin,2005,argent,cuirrouge,argent,metallise,titaniumsilver(zilverm,pays-bas,cuirrouge,coupe,2,4,5.935cm³,boîteautomatique
124007,04/2005,8590,528,vanquish,astonmartin,2005,argent,cuirbeige,argent,metallise,argentonurburgring,,cuirbeige,coupe,2,2,5.935cm³,boîteautomatique
133000,10/2005,27900,528,vanquish,astonmartin,2005,gris,cuirnoir,gris,metallise,silvermeteorite,italie,cuirnoir,coupe,2,4,5.935cm³,semi-automatique
143200,01/2005,548721,460,vanquish,astonmartin,2005,or,tissugris,or,metallise,güldenesgold,,tissugris,coupe,5,9,5.935cm³,boîtemanuelle
44950,01/2006,111650,385,vantage,astonmartin,2006,gris,cuirrouge,gris,metallise,mercurysilver(grijsmet,,cuirrouge,coupe,3,2,4.280cm³,boîtemanuelle
44950,10/2006,109000,385,v8,astonmartin,2006,gris,,gris,metallise,,,,citadine,2,2,4.282cm³,boîtemanuelle
45950,06/2006,53029,385,vantage,astonmartin,2006,noir,cuir,noir,,zwart,,cuir,coupe,3,2,4.280cm³,boîtemanuelle
46900,04/2006,53115,379,vantage,astonmartin,2006,noir,cuirpartielnoir,noir,,negro,,cuirpartielnoir,coupe,2,2,4.300cm³,boîtemanuelle
48500,03/2006,87000,385,v8,astonmartin,2006,noir,cuirgris,noir,metallise,,,cuirgris,citadine,2,2,4.282cm³,boîtemanuelle
48500,03/2006,87000,385,vantage,astonmartin,2006,noir,cuirgris,noir,metallise,,,cuirgris,coupe,2,2,4.282cm³,boîtemanuelle
48888,07/2006,65674,385,v8,astonmartin,2006,gris,cuirbeige,gris,metallise,,allemagne,cuirbeige,coupe,2,2,4.300cm³,boîtemanuelle
49499,02/2006,48315,385,vantage,astonmartin,2006,blanc,cuirnoir,blanc,,witparelmoer,pays-bas,cuirnoir,coupe,3,2,4.280cm³,boîtemanuelle
49700,02/2006,60280,386,v8,astonmartin,2006,gris,,gris,,gris,,,,3,,4.280cm³,boîtemanuelle
49900,02/2006,76000,455,db9,astonmartin,2006,noir,,noir,,,,,cabriolet,2,4,5.935cm³,boîteautomatique
49950,09/2006,52200,450,db9,astonmartin,2006,noir,cuirnoir,noir,,,belgique,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
49990,02/2006,91411,450,db9,astonmartin,2006,bleu,cuirbeige,bleu,,azul,,cuirbeige,cabriolet,2,4,5.935cm³,boîteautomatique
49995,07/2006,56827,457,db9,astonmartin,2006,noir,cuirrouge,noir,,zwart,,cuirrouge,coupe,2,4,5.935cm³,boîteautomatique
52900,11/2006,83000,450,db9,astonmartin,2006,,,,,,,,cabriolet,2,4,5.935cm³,boîteautomatique
54500,07/2006,80080,385,vantage,astonmartin,2006,gris,cuirbrun,gris,,,,cuirbrun,citadine,2,2,4.282cm³,boîtemanuelle
54500,01/2006,27500,455,db9,astonmartin,2006,noir,noir,noir,,,,noir,cabriolet,2,4,5.935cm³,boîteautomatique
54900,03/2006,27900,385,vantage,astonmartin,2006,gris,cuirnoir,gris,metallise,meteoritesilver,belgique,cuirnoir,coupe,2,2,4.300cm³,boîtemanuelle
54900,03/2006,27900,385,v8,astonmartin,2006,gris,cuirnoir,gris,metallise,meteoritesilver,belgique,cuirnoir,coupe,2,2,4.300cm³,boîtemanuelle
54900,07/2006,39000,385,v8,astonmartin,2006,noir,cuirbeige,noir,metallise,nero,,cuirbeige,coupe,2,2,4.280cm³,boîtemanuelle
54900,09/2006,36000,385,vantage,astonmartin,2006,bleu,cuirrouge,bleu,,monacoblue,,cuirrouge,coupe,2,2,4.280cm³,boîtemanuelle
54900,09/2006,36000,385,v8,astonmartin,2006,bleu,cuirrouge,bleu,,monacoblue,,cuirrouge,coupe,2,2,4.280cm³,boîtemanuelle
55000,08/2006,65000,457,db9,astonmartin,2006,brun,,brun,metallise,,,,coupe,2,4,5.935cm³,boîteautomatique
55000,10/2006,75600,457,db9,astonmartin,2006,noir,noir,noir,metallise,,,noir,cabriolet,2,4,5.935cm³,boîteautomatique
55000,06/2006,66321,455,db9,astonmartin,2006,vert,cuir,vert,,groen,pays-bas,cuir,cabriolet,2,4,5.935cm³,boîteautomatique
55000,06/2006,29724,385,vantage,astonmartin,2006,gris,cuirnoir,gris,metallise,,allemagne,cuirnoir,coupe,2,2,4.282cm³,boîtemanuelle
55959,10/2006,73567,457,db9,astonmartin,2006,noir,cuirbeige,noir,metallise,zwart,pays-bas,cuirbeige,coupe,2,4,5.935cm³,boîteautomatique
57500,07/2006,44815,457,db9,astonmartin,2006,bleu,,bleu,metallise,azulmetalizado,,,coupe,2,,5.935cm³,boîteautomatique
58970,08/2006,86443,457,db9,astonmartin,2006,gris,cuirnoir,gris,metallise,tungstensilvermetallic,,cuirnoir,coupe,2,4,5.935cm³,boîteautomatique
59900,06/2006,38900,385,v8,astonmartin,2006,gris,cuir,gris,metallise,grau,,cuir,coupe,3,2,4.282cm³,boîtemanuelle
59900,06/2006,38900,385,v8,astonmartin,2006,gris,cuir,gris,metallise,grau,,cuir,coupe,3,2,4.282cm³,boîtemanuelle
59995,01/2006,79963,385,vantage,astonmartin,2006,gris,cuirnoir,gris,metallise,grijs,pays-bas,cuirnoir,coupe,3,2,4.282cm³,boîtemanuelle
60000,01/2006,22400,455,db9,astonmartin,2006,noir,,noir,,,,,coupe,2,4,5.935cm³,boîtemanuelle
62900,06/2006,36000,385,v8,astonmartin,2006,gris,cuir,gris,metallise,grau,,cuir,coupe,3,2,4.282cm³,boîtemanuelle
64000,06/2006,64000,457,db9,astonmartin,2006,gris,cuirrouge,gris,metallise,,italie,cuirrouge,cabriolet,2,4,5.935cm³,boîteautomatique
66900,05/2006,29900,450,db9,astonmartin,2006,gris,cuirautres,gris,metallise,grisfoncemetal,france,cuirautres,cabriolet,2,4,5.935cm³,boîteautomatique
69950,11/2006,43609,457,db9,astonmartin,2006,bleu,cuirbeige,bleu,metallise,donkerblauw,,cuirbeige,cabriolet,2,4,5.935cm³,boîteautomatique
76000,05/2006,45000,457,db9,astonmartin,2006,,,,,,,,berline,2,4,5.900cm³,boîteautomatique
77900,09/2006,40000,450,db9,astonmartin,2006,bleu,cuirbeige,bleu,metallise,blau,,cuirbeige,coupe,2,4,5.935cm³,boîteautomatique
81900,09/2006,43811,457,db9,astonmartin,2006,brun,cuir,brun,metallise,berwickbronze,autriche,cuir,cabriolet,2,2,5.935cm³,boîteautomatique
